---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.UpdData = 2207
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.FileName = "..\Trials\jw_stairupf1\FullBody-jw_stairupf1-euler-rightarm.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
5.978333333333333e+000 -6.413559321958811e-001 -6.024954952326400e-002 -3.490658503988324e-001 2.561671557192367e-001 -5.318108060038840e-001 3.571096065465097e-001 4.563656038392308e-001 8.961435857371737e-002 -4.211716663254683e-002 2.239563943997056e-001
5.986506666666666e+000 -6.416796535436411e-001 -5.955810569477893e-002 -3.490658503826802e-001 2.552294016800376e-001 -5.312398812791903e-001 3.586105875755072e-001 4.579611351111329e-001 8.996378259712050e-002 -4.179373545651721e-002 2.239222537084221e-001
5.994679999999999e+000 -6.419300040463566e-001 -5.883282902935072e-002 -3.490658503800671e-001 2.542961831272104e-001 -5.307283825246113e-001 3.601194708414349e-001 4.594954209201120e-001 9.041348819688103e-002 -4.118834107243452e-002 2.239178354988636e-001
6.002853333333333e+000 -6.421150567850297e-001 -5.806955851507367e-002 -3.490658503781902e-001 2.533787148565385e-001 -5.302956233119733e-001 3.616418808423207e-001 4.609714142936366e-001 9.092661910354889e-002 -4.057766264323393e-002 2.239222423257801e-001
6.011026666666666e+000 -6.422392057732435e-001 -5.727356555783247e-002 -3.490658503765471e-001 2.524877527128298e-001 -5.299402416293139e-001 3.631808616117971e-001 4.623855839335349e-001 9.148553802213563e-002 -3.997022632400560e-002 2.239365981390596e-001
6.019200000000000e+000 -6.423046891900361e-001 -5.645119325885628e-002 -3.490658503751016e-001 2.516295338222041e-001 -5.296624216172695e-001 3.647360360520286e-001 4.637384079833955e-001 9.207364823043895e-002 -3.937008003425069e-002 2.239641504567293e-001
6.027373333333332e+000 -6.423106969735352e-001 -5.560802465002834e-002 -3.490658503738278e-001 2.508059084943191e-001 -5.294665095982565e-001 3.663032344904832e-001 4.650330115449450e-001 9.267013367699635e-002 -3.877915326489911e-002 2.240076857629386e-001
6.035546666666666e+000 -6.422537314825801e-001 -5.474765801972925e-002 -3.490658503727135e-001 2.500157113664712e-001 -5.293602369707602e-001 3.678751011613172e-001 4.662733930189197e-001 9.325375334610558e-002 -3.819890896425093e-002 2.240685802112933e-001
6.043720000000000e+000 -6.421295242762434e-001 -5.387138219783205e-002 -3.490658503717543e-001 2.492569391275021e-001 -5.293530082185159e-001 3.694421093611670e-001 4.674622040995511e-001 9.380962392495919e-002 -3.763061921515631e-002 2.241461732989298e-001
6.051893333333332e+000 -6.419352520504872e-001 -5.297814787813771e-002 -3.490658503709482e-001 2.485285562589055e-001 -5.294551528342822e-001 3.709932326133970e-001 4.685990089189240e-001 9.432993047685138e-002 -3.707430800864886e-002 2.242373376184673e-001
6.060066666666666e+000 -6.416701747275624e-001 -5.206462198526407e-002 -3.490658503702876e-001 2.478310525816256e-001 -5.296776876846145e-001 3.725159744473989e-001 4.696805542675109e-001 9.480787735205092e-002 -3.652888020193812e-002 2.243372470635925e-001
6.068239999999999e+000 -6.413347756415485e-001 -5.112587618630293e-002 -3.490658503697527e-001 2.471659172436842e-001 -5.300323517844279e-001 3.739962380682489e-001 4.707026055557480e-001 9.523155239313035e-002 -3.599275830037474e-002 2.244403524336408e-001
6.076413333333333e+000 -6.409303997082877e-001 -5.015681288188478e-002 -3.490658503693129e-001 2.465346702851829e-001 -5.305310575724375e-001 3.754188495419595e-001 4.716617606251974e-001 9.558356696694158e-002 -3.546378061146105e-002 2.245401086255857e-001
6.084586666666666e+000 -6.404603761781933e-001 -4.915344769718977e-002 -3.490658503689328e-001 2.459380345278110e-001 -5.311836698357153e-001 3.767689185740889e-001 4.725564163689566e-001 9.584754226268623e-002 -3.493869586743759e-002 2.246285499825551e-001
6.092759999999999e+000 -6.399312917078067e-001 -4.811320012700526e-002 -3.490658503685708e-001 2.453754203748868e-001 -5.319954733015813e-001 3.780333131042702e-001 4.733867698722755e-001 9.601896607593244e-002 -3.441268879558446e-002 2.246969159627153e-001
6.100933333333333e+000 -6.393529111682642e-001 -4.703461182521074e-002 -3.490658503681839e-001 2.448443483099396e-001 -5.329659637277626e-001 3.792015993622365e-001 4.741546773692716e-001 9.611394943088880e-002 -3.388015136756062e-002 2.247357632505775e-001
6.109106666666666e+000 -6.387372405780144e-001 -4.591746533244701e-002 -3.490658503677285e-001 2.443394998355590e-001 -5.340880901629053e-001 3.802667676349524e-001 4.748646854483027e-001 9.616918282381730e-002 -3.333729404209040e-002 2.247337844210257e-001
6.117279999999999e+000 -6.380977320258288e-001 -4.476329666403056e-002 -3.490658503671640e-001 2.438517521819994e-001 -5.353472536809422e-001 3.812262177342726e-001 4.755259561482915e-001 9.623579866109397e-002 -3.278529981695888e-002 2.246774180503709e-001
6.125453333333333e+000 -6.374481409866721e-001 -4.357595825791805e-002 -3.490658503664635e-001 2.433680403071481e-001 -5.367214376033633e-001 3.820825562024259e-001 4.761533020245449e-001 9.637484964196343e-002 -3.223291547693541e-002 2.245531089463117e-001
