---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss7\PS_ngait_og_ss7-output-euler-rightarm.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
5.028333333333333e+000 -4.833854516573339e-001 2.763215726462487e-001 -3.490658504174999e-001 4.107884991863862e-001 1.584268513860480e-001 2.354719872137706e-001 7.126734662781351e-001 2.580956827951785e-008 0.000000000000000e+000 0.000000000000000e+000
5.036390804597701e+000 -4.815294460980929e-001 2.761021616260981e-001 -3.490664706830636e-001 4.099795410640845e-001 1.581901085501626e-001 2.327359611342222e-001 7.149000424090830e-001 0.000000000000000e+000 2.220446049250313e-016 0.000000000000000e+000
5.044448275862069e+000 -4.801631952636207e-001 2.755521958119038e-001 -3.490664395303677e-001 4.082524652670752e-001 1.575650647969358e-001 2.303197514964832e-001 7.163103858681952e-001 -2.980232238769531e-008 0.000000000000000e+000 0.000000000000000e+000
5.052505747126437e+000 -4.791060631345183e-001 2.747291568081400e-001 -3.490664081076902e-001 4.056414881253296e-001 1.562884140686020e-001 2.281901605448262e-001 7.167070123059794e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
5.060563218390805e+000 -4.784082124688821e-001 2.735343214460824e-001 -3.490663715143535e-001 4.023245589018909e-001 1.541139279823880e-001 2.263833342832416e-001 7.158208688983087e-001 1.490116119384766e-008 2.220446049250313e-016 0.000000000000000e+000
5.068620689655173e+000 -4.780309856242558e-001 2.718452608929010e-001 -3.490663335388181e-001 3.984349319307012e-001 1.507829362816343e-001 2.249013865290829e-001 7.135469167399993e-001 -2.107342425544702e-008 -2.220446049250313e-016 0.000000000000000e+000
5.076678160919541e+000 -4.778485650007464e-001 2.695136055569152e-001 -3.490662971424655e-001 3.940623657919462e-001 1.460759979920545e-001 2.236900108295985e-001 7.099384377992213e-001 -2.580956827951785e-008 0.000000000000000e+000 0.000000000000000e+000
5.084735632183909e+000 -4.776598695390716e-001 2.663754647162882e-001 -3.490662643068126e-001 3.892564838777661e-001 1.398890378700518e-001 2.226176522414003e-001 7.051776209386163e-001 3.650024149988857e-008 0.000000000000000e+000 0.000000000000000e+000
5.092793103448277e+000 -4.772269515845499e-001 2.622722967400415e-001 -3.490662360925586e-001 3.840274214627248e-001 1.322842341975202e-001 2.214868560871826e-001 6.995394154524547e-001 2.580956827951785e-008 -2.220446049250313e-016 0.000000000000000e+000
5.100850574712645e+000 -4.763294294135865e-001 2.570752620191947e-001 -3.490662127087564e-001 3.783479903258358e-001 1.234642440902335e-001 2.200847030477575e-001 6.933573921356867e-001 1.490116119384766e-008 -4.440892098500626e-016 0.000000000000000e+000
5.108908045977013e+000 -4.748064951677451e-001 2.507153250312708e-001 -3.490661934836786e-001 3.721614784741907e-001 1.136975200072769e-001 2.182469899503996e-001 6.869948222724840e-001 1.490116119384766e-008 -2.220446049250313e-016 0.000000000000000e+000
5.116965517241381e+000 -4.725754506208599e-001 2.432229823920409e-001 -3.490661768593799e-001 3.653928062406586e-001 1.032723854966035e-001 2.159003244857247e-001 6.808108520294203e-001 1.490116119384766e-008 0.000000000000000e+000 0.000000000000000e+000
5.125022988505749e+000 -4.696268059238676e-001 2.347696555030245e-001 -3.490661606595112e-001 3.579626531992186e-001 9.249299656038293e-002 2.130666842154674e-001 6.751093893622288e-001 0.000000000000000e+000 4.440892098500626e-016 0.000000000000000e+000
5.133080459770117e+000 -4.659916756521627e-001 2.256866919309635e-001 -3.490661427661702e-001 3.498075223311368e-001 8.166245418649867e-002 2.098370533753008e-001 6.700749986067782e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.141137931034485e+000 -4.617120047227935e-001 2.164323606430763e-001 -3.490661218736487e-001 3.409072156254489e-001 7.103630900362486e-002 2.063325806389932e-001 6.657114762988359e-001 2.580956827951785e-008 0.000000000000000e+000 0.000000000000000e+000
5.149195402298853e+000 -4.568587947843424e-001 2.075016122634557e-001 -3.490660978883861e-001 3.313168023165412e-001 6.078918784729694e-002 2.026690608271143e-001 6.618036246611927e-001 -2.107342425544702e-008 0.000000000000000e+000 0.000000000000000e+000
5.157252873563221e+000 -4.515822102004085e-001 1.993121889701370e-001 -3.490660718904716e-001 3.211908489416706e-001 5.101176243292761e-002 1.989300863762622e-001 6.579234903945461e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
