---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.UpdData = 2207
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.FileName = "..\Input\FullBody-jw_stairupf1-euler-rightarm.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
5.928333333333333e+000 -6.523171243957815e-001 -3.665748298993088e-002 -3.490658503987619e-001 2.603253885224066e-001 -5.258766132560658e-001 3.608957959271784e-001 4.531523360948496e-001 9.261947833051219e-002 -1.369877901364602e-002 2.214602213866202e-001
5.936410256410256e+000 -6.528582743880496e-001 -3.632142765878066e-002 -3.490658503938013e-001 2.596296148690980e-001 -5.252278155420593e-001 3.621602569010319e-001 4.548381612436367e-001 9.162040593193349e-002 -1.324800482390409e-002 2.213528350628086e-001
5.944487179487179e+000 -6.533362277296657e-001 -3.593804499061926e-002 -3.490658503922347e-001 2.588380351494071e-001 -5.245713925793236e-001 3.633927179720403e-001 4.565352528173933e-001 9.091089867217987e-002 -1.267465034113346e-002 2.212520029775907e-001
5.952564102564102e+000 -6.537561294751666e-001 -3.550234509706263e-002 -3.490658503906234e-001 2.579645181953263e-001 -5.239242592698651e-001 3.646114188421268e-001 4.582420947885388e-001 9.047237582449140e-002 -1.209795956804682e-002 2.211540220319214e-001
5.960641025641025e+000 -6.541182785630373e-001 -3.501571127845926e-002 -3.490658503889526e-001 2.570264119709691e-001 -5.232990163243263e-001 3.658292294667682e-001 4.599485661797795e-001 9.028571719343048e-002 -1.151881556750545e-002 2.210656024618330e-001
5.968717948717949e+000 -6.544210007240903e-001 -3.448108905366509e-002 -3.490658503872994e-001 2.560420588965742e-001 -5.227107875025360e-001 3.670547719632720e-001 4.616429781368490e-001 9.031855287579790e-002 -1.093792473211952e-002 2.209937426531013e-001
5.976794871794871e+000 -6.546628906301519e-001 -3.390138359061257e-002 -3.490658503857348e-001 2.550297099931893e-001 -5.221739522889413e-001 3.682938885132364e-001 4.633128847563595e-001 9.052803182437233e-002 -1.035529976709859e-002 2.209417624606450e-001
5.984871794871794e+000 -6.548442541996056e-001 -3.327882557169826e-002 -3.490658503843140e-001 2.540065884087652e-001 -5.216994220391781e-001 3.695507744731356e-001 4.649455862456495e-001 9.086879981289839e-002 -9.769475954005902e-003 2.209073889165880e-001
5.992948717948718e+000 -6.549671879080274e-001 -3.261563614134810e-002 -3.490658503830665e-001 2.529882329994471e-001 -5.212935037168759e-001 3.708286156742999e-001 4.665293757028446e-001 9.130221625063827e-002 -9.179354156771513e-003 2.208855385431032e-001
6.001025641025641e+000 -6.550347268614234e-001 -3.191527834761665e-002 -3.490658503820014e-001 2.519878213278930e-001 -5.209584852610261e-001 3.721296097206339e-001 4.680555446144579e-001 9.180107589218194e-002 -8.586736552874452e-003 2.208729298113829e-001
6.009102564102563e+000 -6.550495377472485e-001 -3.118304904687230e-002 -3.490658503811023e-001 2.510152218144235e-001 -5.206944492068851e-001 3.734542469396413e-001 4.695198591592108e-001 9.234760764576248e-002 -7.996055320306672e-003 2.208701293475721e-001
6.017179487179487e+000 -6.550125352386335e-001 -3.042535365277943e-002 -3.490658503803547e-001 2.500762137808166e-001 -5.205023613818667e-001 3.748002873464924e-001 4.709223380284605e-001 9.292636682299642e-002 -7.411339824718422e-003 2.208800479886291e-001
6.025256410256410e+000 -6.549219212613104e-001 -2.964810161771214e-002 -3.490658503797429e-001 2.491724713710082e-001 -5.203867468959491e-001 3.761623010497013e-001 4.722658568125451e-001 9.351819921290296e-002 -6.834547405574210e-003 2.209055015534195e-001
6.033333333333333e+000 -6.547733082793921e-001 -2.885533973882382e-002 -3.490658503792601e-001 2.483026417513954e-001 -5.203554526729149e-001 3.775321865035567e-001 4.735545207332655e-001 9.410202408654775e-002 -6.266867674204590e-003 2.209481160685642e-001
6.041410256410256e+000 -6.545613923808448e-001 -2.804876068353224e-002 -3.490658503789031e-001 2.474643670716330e-001 -5.204178568455521e-001 3.789002676352143e-001 4.747916139896141e-001 9.466156780349525e-002 -5.709487949166148e-003 2.210078139036723e-001
6.049487179487179e+000 -6.542823592868799e-001 -2.722764022341018e-002 -3.490658503786719e-001 2.466562488854618e-001 -5.205838818191094e-001 3.802561987697308e-001 4.759775827101261e-001 9.518801678491350e-002 -5.162594574696255e-003 2.210822447515832e-001
6.057564102564102e+000 -6.539350693311640e-001 -2.638881609707133e-002 -3.490658503785577e-001 2.458787066996779e-001 -5.208636605733384e-001 3.815891541556247e-001 4.771097033101223e-001 9.567547392387407e-002 -4.625213175888154e-003 2.211671793329125e-001
6.065641025641026e+000 -6.535204023478971e-001 -2.552714930287992e-002 -3.490658503785470e-001 2.451336570318465e-001 -5.212675947061382e-001 3.828875410543294e-001 4.781835965440800e-001 9.611434125507601e-002 -4.095949955434941e-003 2.212575377808191e-001
6.073717948717948e+000 -6.530404308925841e-001 -2.463678267534686e-002 -3.490658503786168e-001 2.444235719457299e-001 -5.218062895042476e-001 3.841390598296359e-001 4.791951243285182e-001 9.648906463200628e-002 -3.573118390876706e-003 2.213474289588083e-001
