Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  5.500000000000000e+00,  1.763456108674468e+00, -2.951970767485146e-02,  3.037357589923385e-01,  1.714957501142076e+00, -3.322855490205091e-01, -7.271129772252595e-01
  5.505000000000000e+00,  1.764587786187926e+00, -3.259635125050075e-02,  3.056935402169221e-01,  1.714658963428600e+00, -3.334296754827413e-01, -7.248851951012962e-01
  5.510000000000000e+00,  1.765573171445209e+00, -3.591728169139530e-02,  3.078482267832768e-01,  1.714239304346979e+00, -3.345934045753935e-01, -7.225453935651265e-01
  5.515000000000000e+00,  1.766402668170781e+00, -3.948834788943545e-02,  3.101961786773841e-01,  1.713686836784924e+00, -3.357831398391705e-01, -7.200816985209798e-01
  5.520000000000000e+00,  1.767070519339870e+00, -4.331316327988599e-02,  3.127302022537463e-01,  1.712990277824668e+00, -3.369947557304546e-01, -7.174922047951813e-01
  5.525000000000000e+00,  1.767574002462215e+00, -4.739304480987117e-02,  3.154397240971404e-01,  1.712138066730114e+00, -3.382227969897217e-01, -7.147766247935124e-01
  5.530000000000000e+00,  1.767913314503125e+00, -5.172673629915581e-02,  3.183109447074172e-01,  1.711118369162675e+00, -3.394607470428170e-01, -7.119361955228384e-01
  5.535000000000000e+00,  1.768091260692445e+00, -5.631018528393716e-02,  3.213272466266897e-01,  1.709919103605261e+00, -3.407012407481778e-01, -7.089736865075554e-01
  5.540000000000000e+00,  1.768112877016560e+00, -6.113643449626016e-02,  3.244696819017537e-01,  1.708527939750322e+00, -3.419363149248185e-01, -7.058933815970976e-01
  5.545000000000000e+00,  1.767984990611755e+00, -6.619563539722861e-02,  3.277174884059293e-01,  1.706932276335480e+00, -3.431576792056277e-01, -7.027010178687441e-01
  5.550000000000000e+00,  1.767715735572852e+00, -7.147512636565878e-02,  3.310485919873788e-01,  1.705119224224609e+00, -3.443569717263175e-01, -6.994036950756374e-01
  5.555000000000000e+00,  1.767314111963851e+00, -7.695948672383368e-02,  3.344400760679127e-01,  1.703075633576901e+00, -3.455259030949847e-01, -6.960098079166442e-01
  5.560000000000000e+00,  1.766789652834633e+00, -8.263049541144785e-02,  3.378686458052333e-01,  1.700788215915240e+00, -3.466562043219594e-01, -6.925290678557813e-01
  5.565000000000000e+00,  1.766152176342959e+00, -8.846702083280156e-02,  3.413110586759003e-01,  1.698243733583213e+00, -3.477394661848465e-01, -6.889725649264323e-01
  5.570000000000000e+00,  1.765411543817552e+00, -9.444496717945694e-02,  3.447444485526167e-01,  1.695429158123966e+00, -3.487670703231668e-01, -6.853527038114466e-01
  5.575000000000000e+00,  1.764577391552966e+00, -1.005373580530322e-01,  3.481465562607685e-01,  1.692331768448037e+00, -3.497302604962286e-01, -6.816829600000575e-01
  5.580000000000000e+00,  1.763658869428478e+00, -1.067145347318521e-01,  3.514959018726847e-01,  1.688939229828397e+00, -3.506202480897574e-01, -6.779775456384070e-01
  5.585000000000000e+00,  1.762664412702164e+00, -1.129444147192760e-01,  3.547718556113159e-01,  1.685239678637334e+00, -3.514282897254103e-01, -6.742510609987878e-01
  5.590000000000000e+00,  1.761601542037662e+00, -1.191927773981936e-01,  3.579546048444395e-01,  1.681221816019606e+00, -3.521457576158440e-01, -6.705181681862372e-01
  5.595000000000000e+00,  1.760476670963780e+00, -1.254235785882298e-01,  3.610250850538226e-01,  1.676875006403574e+00, -3.527642400630713e-01, -6.667933222320049e-01
  5.600000000000000e+00,  1.759294899419185e+00, -1.315993170941294e-01,  3.639648805977311e-01,  1.672189380992178e+00, -3.532756759575528e-01, -6.630905746587922e-01
  5.605000000000000e+00,  1.758059795616409e+00, -1.376814612879564e-01,  3.667560548987711e-01,  1.667155957827466e+00, -3.536724817236041e-01, -6.594234199458852e-01
  5.610000000000000e+00,  1.756773191283269e+00, -1.436309154662687e-01,  3.693809335747046e-01,  1.661766786119187e+00, -3.539476361293926e-01, -6.558046316700092e-01
  5.615000000000000e+00,  1.755435637534420e+00, -1.494087279374852e-01,  3.718218520758100e-01,  1.656014483967376e+00, -3.541004029633479e-01, -6.522402605895394e-01
  5.620000000000000e+00,  1.754043854674937e+00, -1.549757323564143e-01,  3.740612588452364e-01,  1.649894992396526e+00, -3.541134855064326e-01, -6.487528379691259e-01
  5.625000000000000e+00,  1.752594133282312e+00, -1.602944733237939e-01,  3.760814861959036e-01,  1.643403948973618e+00, -3.539877423583092e-01, -6.453458013560568e-01
  5.630000000000000e+00,  1.751080156285210e+00, -1.653288093902485e-01,  3.778650364823846e-01,  1.636539467734485e+00, -3.537188707121789e-01, -6.420273394716672e-01
  5.635000000000000e+00,  1.749493646009851e+00, -1.700447036907706e-01,  3.793948506069653e-01,  1.629301672153700e+00, -3.533034086025538e-01, -6.388044786682078e-01
  5.640000000000000e+00,  1.747824585224605e+00, -1.744108300576626e-01,  3.806546804573974e-01,  1.621692850530603e+00, -3.527388330315347e-01, -6.356832556705686e-01
  5.645000000000000e+00,  1.746061593385804e+00, -1.783992159634431e-01,  3.816295424949932e-01,  1.613717546316884e+00, -3.520235978780051e-01, -6.326688526947372e-01
  5.650000000000000e+00,  1.744192448832588e+00, -1.819858407750872e-01,  3.823062571810347e-01,  1.605382548869771e+00, -3.511570742820299e-01, -6.297656699050715e-01
  5.655000000000000e+00,  1.742204668441384e+00, -1.851511684708733e-01,  3.826739899224634e-01,  1.596696765746616e+00, -3.501394530400240e-01, -6.269772757464201e-01
  5.660000000000000e+00,  1.740086077242170e+00, -1.878806261951804e-01,  3.827246856383124e-01,  1.587670994254573e+00, -3.489716465907701e-01, -6.243062070003835e-01
  5.665000000000000e+00,  1.737825363572645e+00, -1.901649489682311e-01,  3.824534202056517e-01,  1.578317702417153e+00, -3.476550977265015e-01, -6.217537864268233e-01
  5.670000000000000e+00,  1.735412598254485e+00, -1.920003544459568e-01,  3.818587057705967e-01,  1.568650879864996e+00, -3.461914853573647e-01, -6.193200610167613e-01
  5.675000000000000e+00,  1.732839619820603e+00, -1.933886758599443e-01,  3.809426469746174e-01,  1.558685833835848e+00, -3.445825707542978e-01, -6.170036394900471e-01
  5.680000000000000e+00,  1.730100225414877e+00, -1.943374732063403e-01,  3.797108938215603e-01,  1.548438880392662e+00, -3.428302907490769e-01, -6.148013423816242e-01
  5.685000000000000e+00,  1.727190226130489e+00, -1.948599327952538e-01,  3.781724972239336e-01,  1.537927112046146e+00, -3.409368532413020e-01, -6.127079854545774e-01
  5.690000000000000e+00,  1.724107396129144e+00, -1.949745258367499e-01,  3.763396734302435e-01,  1.527168327559795e+00, -3.389047249942894e-01, -6.107164351337210e-01
  5.695000000000000e+00,  1.720851231451376e+00, -1.947046725075399e-01,  3.742273068301284e-01,  1.516180935023828e+00, -3.367368011380910e-01, -6.088175710037784e-01
  5.700000000000000e+00,  1.717422532835484e+00, -1.940784888703078e-01,  3.718522231665775e-01,  1.504983736731644e+00, -3.344368744850041e-01, -6.070000032771037e-01
  5.705000000000000e+00,  1.713823011270154e+00, -1.931283752661399e-01,  3.692325504788971e-01,  1.493595783168149e+00, -3.320100611067396e-01, -6.052499712021699e-01
  5.710000000000000e+00,  1.710055034031568e+00, -1.918903351756138e-01,  3.663873302403268e-01,  1.482036369113452e+00, -3.294629536058024e-01, -6.035516639176497e-01
  5.715000000000000e+00,  1.706121446787465e+00, -1.904031799700752e-01,  3.633362605324323e-01,  1.470325037692231e+00, -3.268035963174765e-01, -6.018877482575712e-01
  5.720000000000000e+00,  1.702025397907787e+00, -1.887077493394667e-01,  3.600994363400850e-01,  1.458481544102875e+00, -3.240413913821677e-01, -6.002399146435262e-01
  5.725000000000000e+00,  1.697770153894480e+00, -1.868461707687619e-01,  3.566970403701920e-01,  1.446525817855740e+00, -3.211869957423089e-01, -5.985893898756209e-01
  5.730000000000000e+00,  1.693358915532848e+00, -1.848611549506958e-01,  3.531489817205476e-01,  1.434477920128390e+00, -3.182522449676534e-01, -5.969173925920048e-01
  5.735000000000000e+00,  1.688794648952575e+00, -1.827953110807921e-01,  3.494745335328713e-01,  1.422357972897049e+00, -3.152500907801670e-01, -5.952055345140167e-01
  5.740000000000000e+00,  1.684079964628417e+00, -1.806904686619690e-01,  3.456920719251974e-01,  1.410186062523158e+00, -3.121945035412880e-01, -5.934361924302994e-01
  5.745000000000000e+00,  1.679217071909237e+00, -1.785870162038767e-01,  3.418189577264277e-01,  1.397982140457156e+00, -3.091002890174912e-01, -5.915928860360775e-01
  5.750000000000000e+00,  1.674207790626863e+00, -1.765232782527262e-01,  3.378715043457984e-01,  1.385765938949147e+00, -3.059828084701294e-01, -5.896606865932607e-01
  5.755000000000000e+00,  1.669053587136553e+00, -1.745349491008539e-01,  3.338649743561143e-01,  1.373556899391811e+00, -3.028576426107695e-01, -5.876266272003564e-01
  5.760000000000000e+00,  1.663755607951253e+00, -1.726545974395814e-01,  3.298135511242817e-01,  1.361374092391848e+00, -2.997402716502104e-01, -5.854800497639836e-01
  5.765000000000000e+00,  1.658314675809292e+00, -1.709112624018871e-01,  3.257302180763382e-01,  1.349236103091103e+00, -2.966458333856642e-01, -5.832128560769561e-01
  5.770000000000000e+00,  1.652731254808740e+00, -1.693301606765270e-01,  3.216265657074741e-01,  1.337160878606533e+00, -2.935889657809159e-01, -5.808196610645071e-01
  5.775000000000000e+00,  1.647005443272054e+00, -1.679324891839100e-01,  3.175126143957810e-01,  1.325165556308435e+00, -2.905836808232251e-01, -5.782978416529987e-01
  5.780000000000000e+00,  1.641137042031550e+00, -1.667352266583790e-01,  3.133966665391391e-01,  1.313266210977591e+00, -2.876431354678884e-01, -5.756474918206155e-01
  5.785000000000000e+00,  1.635125693909501e+00, -1.657508205817477e-01,  3.092851437678961e-01,  1.301477406398699e+00, -2.847791493074401e-01, -5.728713423458276e-01
  5.790000000000000e+00,  1.628971020855271e+00, -1.649868710666305e-01,  3.051824202901637e-01,  1.289811657851797e+00, -2.820015704166400e-01, -5.699747094377342e-01
  5.795000000000000e+00,  1.622672694198725e+00, -1.644460909633332e-01,  3.010907189672371e-01,  1.278279105101551e+00, -2.793178041446724e-01, -5.669654933458289e-01
  5.800000000000000e+00,  1.616230478251695e+00, -1.641265983760896e-01,  2.970101251723125e-01,  1.266887507100222e+00, -2.767326299628537e-01, -5.638541872368423e-01
  5.805000000000000e+00,  1.609643562687583e+00, -1.640224797581216e-01,  2.929388910796897e-01,  1.255642711714101e+00, -2.742460401010692e-01, -5.606560536710112e-01
  5.810000000000000e+00,  1.602913755645735e+00, -1.641238332217088e-01,  2.888730900268944e-01,  1.244547744969320e+00, -2.718621107188250e-01, -5.573818187644042e-01
  5.815000000000000e+00,  1.596040897291537e+00, -1.644179638728185e-01,  2.848079118349953e-01,  1.233604738402176e+00, -2.695758702308986e-01, -5.540511551898729e-01
  5.820000000000000e+00,  1.589026317777946e+00, -1.648893611982829e-01,  2.807374442259369e-01,  1.222813915436901e+00, -2.673823452277578e-01, -5.506830893785969e-01
