---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.UpdData = 783
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.FileName = "..\Trials\jw_stairupf1\FullBody-jw_stairupf1-euler-rightarm.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
5.978333333333333e+000 -6.171695092727992e-001 -2.347175797881596e-002 -3.490658503987817e-001 2.027755350571803e-001 -5.379185363304040e-001 3.758211320163035e-001 5.004784284462723e-001 8.729748646367817e-002 -2.651410108119245e-002 2.076255150984137e-001
5.986506666666666e+000 -6.175251093372701e-001 -2.284343257387200e-002 -3.490658503826354e-001 2.018104176271480e-001 -5.373752178031721e-001 3.773948840728049e-001 5.021279005081951e-001 8.760732931592216e-002 -2.622963052797700e-002 2.075872512955884e-001
5.994679999999999e+000 -6.178119375362298e-001 -2.219989621669738e-002 -3.490658503813863e-001 2.008673895994195e-001 -5.368861219994163e-001 3.789833585810140e-001 5.037172024600670e-001 8.802308577262089e-002 -2.569473686422463e-002 2.075791488393247e-001
6.002853333333333e+000 -6.180325406398152e-001 -2.153984766098160e-002 -3.490658503806105e-001 1.999552831605516e-001 -5.364767494766413e-001 3.805822559815097e-001 5.052503577392832e-001 8.849713241490879e-002 -2.515561829070001e-002 2.075815744093897e-001
6.011026666666666e+000 -6.181868524347146e-001 -2.086971887011679e-002 -3.490658503799093e-001 1.990813209126574e-001 -5.361493595562601e-001 3.821875183694943e-001 5.067241820014609e-001 8.901277300140688e-002 -2.461942674668638e-002 2.075955181814085e-001
6.019200000000000e+000 -6.182735773844200e-001 -2.019642713641168e-002 -3.490658503792809e-001 1.982473846093251e-001 -5.359067274829505e-001 3.837943168639225e-001 5.081393755908850e-001 8.955426751907900e-002 -2.408981697312740e-002 2.076239924148253e-001
6.027373333333332e+000 -6.182894726497686e-001 -1.952542929781642e-002 -3.490658503787382e-001 1.974508776218744e-001 -5.357546265835581e-001 3.853964009843208e-001 5.094990917123627e-001 9.010179364784673e-002 -2.356850521312470e-002 2.076694869836577e-001
6.035546666666666e+000 -6.182297529502846e-001 -1.885927437517765e-002 -3.490658503782854e-001 1.966870096505382e-001 -5.357011086117766e-001 3.869862050941751e-001 5.108070566885362e-001 9.063526283481438e-002 -2.305674140840019e-002 2.077330742441850e-001
6.043720000000000e+000 -6.180898014997194e-001 -1.819724982636828e-002 -3.490658503779289e-001 1.959515057655321e-001 -5.357549193056651e-001 3.885552490162504e-001 5.120654576031340e-001 9.114096664761541e-002 -2.255544289571465e-002 2.078138735628037e-001
6.051893333333332e+000 -6.178672894475713e-001 -1.753558944530353e-002 -3.490658503776654e-001 1.952424543942410e-001 -5.359248395463994e-001 3.900944210177532e-001 5.132735355572607e-001 9.161205705588200e-002 -2.206409939830700e-002 2.079086587091270e-001
6.060066666666666e+000 -6.175630231104697e-001 -1.686769111602438e-002 -3.490658503774846e-001 1.945606874772288e-001 -5.362194675235251e-001 3.915940360390161e-001 5.144280868059026e-001 9.204229656694482e-002 -2.158100437913357e-002 2.080125511539935e-001
6.068239999999999e+000 -6.171803517027419e-001 -1.618470138914763e-002 -3.490658503773771e-001 1.939089846126398e-001 -5.366472629661427e-001 3.930439385266346e-001 5.155252403146177e-001 9.241994657778348e-002 -2.110403094713109e-002 2.081198778243654e-001
6.076413333333333e+000 -6.167246630393352e-001 -1.547694191160320e-002 -3.490658503773284e-001 1.932905836218835e-001 -5.372162070019388e-001 3.944339868864533e-001 5.165620921362989e-001 9.272762060306848e-002 -2.063060540757045e-002 2.082238480521693e-001
6.084586666666666e+000 -6.162037700186411e-001 -1.473557325861630e-002 -3.490658503773177e-001 1.927075759977035e-001 -5.379320869559239e-001 3.957548813938280e-001 5.175375727939859e-001 9.294895190801276e-002 -2.015720170314195e-002 2.083161745999467e-001
6.092759999999999e+000 -6.156284030556231e-001 -1.395321045670017e-002 -3.490658503773235e-001 1.921597847755672e-001 -5.387964894422549e-001 3.969989982040013e-001 5.184524086061711e-001 9.307955963777209e-002 -1.967879337636136e-002 2.083878011705810e-001
6.100933333333333e+000 -6.150119082485408e-001 -1.312347688886306e-002 -3.490658503773203e-001 1.916441126052004e-001 -5.398058420816976e-001 3.981610294682312e-001 5.193088621546032e-001 9.313593849424363e-002 -1.918952742875058e-002 2.084291035904671e-001
6.109106666666666e+000 -6.143693992493728e-001 -1.224092336231974e-002 -3.490658503772862e-001 1.911539021727318e-001 -5.409507585226918e-001 3.992385646844633e-001 5.201115972693811e-001 9.315548299691681e-002 -1.868535531158933e-002 2.084287259589368e-001
6.117279999999999e+000 -6.137168263352644e-001 -1.130195007982815e-002 -3.490658503771966e-001 1.906783298925394e-001 -5.422152638085812e-001 4.002326820011428e-001 5.208695492883090e-001 9.319019566135621e-002 -1.816736567947319e-002 2.083731770380423e-001
6.125453333333333e+000 -6.130694491010761e-001 -1.030610990807745e-002 -3.490658503770392e-001 1.902025276755577e-001 -5.435771836126716e-001 4.011482220875724e-001 5.215969747837399e-001 9.330188272477377e-002 -1.764455906852902e-002 2.082491294520024e-001
