---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss8\PS_ngait_og_ss8-output-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
3.128333333333333e+000 1.520331314139948e-001 1.540952282238128e-001 1.030000479894903e+000 1.417934359553577e+000 -1.806994828500552e-002 3.125990337944606e+000 -2.824355548433399e-001 1.928201794322409e-001 6.390908219342159e-002 0.000000000000000e+000
3.136380952380952e+000 1.429316845922532e-001 1.520727715591800e-001 1.028943471832074e+000 1.418175074348498e+000 -1.971325088503217e-002 3.123077314750163e+000 -2.830934719974668e-001 1.930175453552511e-001 6.563936014438507e-002 0.000000000000000e+000
3.144428571428571e+000 1.336696907224014e-001 1.499265148664923e-001 1.027968706413099e+000 1.418516796097592e+000 -2.110564539980531e-002 3.119484529655292e+000 -2.828651159460325e-001 1.931048083668032e-001 6.800214316887120e-002 0.000000000000000e+000
3.152476190476190e+000 1.242580301270965e-001 1.476719697464841e-001 1.027103371383037e+000 1.418970060597698e+000 -2.195581215930464e-002 3.115321158788330e+000 -2.814194630506564e-001 1.929896989158974e-001 7.056391373934595e-002 0.000000000000000e+000
3.160523809523809e+000 1.147170375108466e-001 1.453401458026385e-001 1.026374337571063e+000 1.419587287995409e+000 -2.205215120416293e-002 3.110751141719207e+000 -2.785765750017418e-001 1.924817075368617e-001 7.293887566550994e-002 0.000000000000000e+000
3.168571428571428e+000 1.050779724894374e-001 1.429751383281191e-001 1.025806534521151e+000 1.420499219464130e+000 -2.129006918988985e-002 3.105978198525232e+000 -2.743482343630634e-001 1.912607562178348e-001 7.475383715958549e-002 0.000000000000000e+000
3.176619047619047e+000 9.538299590587084e-002 1.406273738148982e-001 1.025422242096803e+000 1.421931375172930e+000 -1.968358674187098e-002 3.101229065697629e+000 -2.689415028864003e-001 1.888888526506951e-001 7.569576168751425e-002 0.000000000000000e+000
3.184666666666665e+000 8.568328790881923e-002 1.383447840198798e-001 1.025241087795059e+000 1.424184885289181e+000 -1.734990830980565e-002 3.096723354163283e+000 -2.627182594020817e-001 1.848722850445611e-001 7.555391955668746e-002 0.000000000000000e+000
3.192714285714284e+000 7.603456290625564e-002 1.361640004454822e-001 1.025280021265751e+000 1.427600947886608e+000 -1.448840279967456e-002 3.092641788332639e+000 -2.561453983224853e-001 1.787369586619676e-001 7.424479526943874e-002 0.000000000000000e+000
3.200761904761903e+000 6.648903263787287e-002 1.341046427765074e-001 1.025550606950631e+000 1.432507065913764e+000 -1.138068784531710e-002 3.089104916083975e+000 -2.497694602506245e-001 1.701073433053298e-001 7.182137836410778e-002 0.000000000000000e+000
3.208809523809522e+000 5.708506197349066e-002 1.321696210343663e-001 1.026052585355738e+000 1.439127771147129e+000 -8.405998618793653e-003 3.086160359081550e+000 -2.442046513826615e-001 1.588075350537149e-001 6.847100128102263e-002 0.000000000000000e+000
3.216857142857141e+000 4.783965778207434e-002 1.303502102573648e-001 1.026767686850996e+000 1.447479423070860e+000 -6.015442985881636e-003 3.083778034313631e+000 -2.400716383143421e-001 1.449715693951960e-001 6.449369479945487e-002 0.000000000000000e+000
3.224904761904760e+000 3.874881636800435e-002 1.286318257472959e-001 1.027658775563473e+000 1.457306729216401e+000 -4.626105128503255e-003 3.081864933967931e+000 -2.378532582984517e-001 1.291037570622119e-001 6.024868935854542e-002 0.000000000000000e+000
3.232952380952379e+000 2.979453999647656e-002 1.269991690984894e-001 1.028675084863225e+000 1.468110994214375e+000 -4.481246089778512e-003 3.080308140336673e+000 -2.377286620184034e-001 1.120263735816050e-001 5.607278583073345e-002 0.000000000000000e+000
3.240999999999997e+000 2.095285582616433e-002 1.254411826438109e-001 1.029761419797718e+000 1.479271654687387e+000 -5.561502077604530e-003 3.079026909482719e+000 -2.394841070705752e-001 9.470611426380558e-002 5.220314878462126e-002 0.000000000000000e+000
3.249047619047616e+000 1.220023492884760e-002 1.239546174730922e-001 1.030868844330448e+000 1.490200502426019e+000 -7.588575817936372e-003 3.078001732971563e+000 -2.425472921504473e-001 7.803424977323271e-002 4.874403262814056e-002 0.000000000000000e+000
