---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.UpdData = 1803
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.FileName = "..\Trials\jw_2legsquat1\FullBody-jw_2legsquat1-euler-leftarm.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralAbduction
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowFlexion
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowPronation
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristFlexion
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristAbduction
1.091666666666667e+000 -7.332803296082968e-001 1.723075452048966e-001 -3.490658503990112e-001 4.056619577315455e-001 2.958281941659722e-001 1.581078423046899e+000 1.348152025658994e+000 9.574415361655526e-001 1.285161134973865e-001 3.100597342001742e-001
1.100000000000000e+000 -7.332462087676847e-001 1.722727636316386e-001 -3.490658504045704e-001 4.056854783696173e-001 2.957744548552392e-001 1.581067711679035e+000 1.348257117100478e+000 9.576968771005086e-001 1.285003105602880e-001 3.102194308989633e-001
1.108333333333333e+000 -7.331658872107901e-001 1.722208816063744e-001 -3.490658504043393e-001 4.056978820974306e-001 2.957499063412320e-001 1.581049172639731e+000 1.348358531060151e+000 9.576764052151724e-001 1.284278675195716e-001 3.104616632841672e-001
1.116666666666667e+000 -7.330550141574501e-001 1.721568539977127e-001 -3.490658504040621e-001 4.057027322490856e-001 2.957540324537085e-001 1.581026342595565e+000 1.348444567443821e+000 9.574156537142230e-001 1.282908669134295e-001 3.107572603252469e-001
1.125000000000000e+000 -7.329356794645644e-001 1.720875254658076e-001 -3.490658504038050e-001 4.057027034459240e-001 2.957839406839103e-001 1.581004186836021e+000 1.348506565475506e+000 9.569874674025767e-001 1.281104444894654e-001 3.110689653267783e-001
1.133333333333333e+000 -7.328327045291133e-001 1.720201729682129e-001 -3.490658504035950e-001 4.057000396392747e-001 2.958345241000325e-001 1.580988337564636e+000 1.348538434899219e+000 9.564886450410985e-001 1.279154497963759e-001 3.113559220076554e-001
1.141666666666667e+000 -7.327690986888620e-001 1.719612988985197e-001 -3.490658504034360e-001 4.056966775075508e-001 2.958991421193190e-001 1.580984099971637e+000 1.348536768530824e+000 9.560216390660494e-001 1.277369590028996e-001 3.115807907114206e-001
1.150000000000000e+000 -7.327624504958596e-001 1.719156554228725e-001 -3.490658504033158e-001 4.056942778145896e-001 2.959706512123778e-001 1.580995559709856e+000 1.348500438112790e+000 9.556763735519667e-001 1.276030354136339e-001 3.117153015520933e-001
1.158333333333333e+000 -7.328226632054558e-001 1.718854211653631e-001 -3.490658504032116e-001 4.056938648142991e-001 2.960424058185502e-001 1.581024847418634e+000 1.348430265800685e+000 9.555157133533355e-001 1.275339022797237e-001 3.117440910083174e-001
1.166666666666667e+000 -7.329508897264643e-001 1.718696888861795e-001 -3.490658504031094e-001 4.056949842063153e-001 2.961089538615777e-001 1.581071648087915e+000 1.348329250643289e+000 9.555661346950091e-001 1.275382573271064e-001 3.116672502524728e-001
1.175000000000000e+000 -7.331396154441667e-001 1.718647508377313e-001 -3.490658504030136e-001 4.056948993705749e-001 2.961664368581484e-001 1.581133063476055e+000 1.348203052490534e+000 9.558138769766260e-001 1.276116058615122e-001 3.115006068103602e-001
1.183333333333333e+000 -7.333738292646648e-001 1.718650347456532e-001 -3.490658504029390e-001 4.056885105812251e-001 2.962128882232185e-001 1.581204025949391e+000 1.348059966816443e+000 9.562072460156048e-001 1.277371211175309e-001 3.112731463191829e-001
1.191666666666667e+000 -7.336330591873747e-001 1.718638288947147e-001 -3.490658504029000e-001 4.056690058567638e-001 2.962484385270406e-001 1.581278244798186e+000 1.347910205163781e+000 9.566662776833602e-001 1.278888431798697e-001 3.110227636996569e-001
1.200000000000000e+000 -7.338940737634387e-001 1.718536460764464e-001 -3.490658504029013e-001 4.056288936158972e-001 2.962751206365489e-001 1.581349287919693e+000 1.347764887063423e+000 9.570988329638516e-001 1.280365959575667e-001 3.107913262591668e-001
1.208333333333333e+000 -7.341341152210711e-001 1.718270383997040e-001 -3.490658504029292e-001 4.055613526309831e-001 2.962961814113312e-001 1.581411439400583e+000 1.347634906946195e+000 9.574190845683825e-001 1.281517457966692e-001 3.106188464646023e-001
1.216666666666667e+000 -7.343343807920481e-001 1.717782719973564e-001 -3.490658504029721e-001 4.054617780125431e-001 2.963152333233191e-001 1.581460367431925e+000 1.347529711366323e+000 9.575642172305765e-001 1.282126242383372e-001 3.105366868040518e-001
1.225000000000000e+000 -7.344831961746715e-001 1.717051767500262e-001 -3.490658504030175e-001 4.053289707279351e-001 2.963355226714117e-001 1.581493749364246e+000 1.347456299371038e+000 9.575060124213537e-001 1.282082887494811e-001 3.105609745590198e-001
1.233333333333333e+000 -7.345779846010319e-001 1.716101061912150e-001 -3.490658504030841e-001 4.051655041295643e-001 2.963593866013261e-001 1.581511633215914e+000 1.347418724246747e+000 9.572549275448755e-001 1.281399024832499e-001 3.106885600007447e-001
1.241666666666667e+000 -7.346250259749222e-001 1.714995205400238e-001 -3.490658504031960e-001 4.049773478497745e-001 2.963879490310357e-001 1.581516118538021e+000 1.347418146607853e+000 9.568572622081180e-001 1.280200139350849e-001 3.108973511749982e-001
