---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.UpdData = 963
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "..\Trials\jw_2legsquat1\FullBody-jw_2legsquat1-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckLateralBending
col11  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckRotation
col12  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
1.091666666666667e+00 -2.154821320820874e-04 1.823657740435132e-01 9.982051864796884e-01 1.503445729171426e+00 -2.067661321762775e-01 -1.517974538735909e+00 -5.431071910208373e-01 6.698175543156623e-02 -6.950902872949939e-02 -5.551115123125783e-17 -1.110223024625157e-16 2.775557561562891e-16
1.100000000000000e+00 -1.603102227155993e-04 1.823101471235811e-01 9.981949441663216e-01 1.503450532242011e+00 -2.065986505443345e-01 -1.518043373527844e+00 -5.431510379029476e-01 6.699865043655534e-02 -6.956058130710592e-02 -5.551115123125781e-17 0.000000000000000e+00 -1.665334536937735e-16
1.108333333333333e+00 -1.037386688454234e-04 1.822572008813621e-01 9.981897942947844e-01 1.503430628693653e+00 -2.064611942317283e-01 -1.518108555234935e+00 -5.432162502640463e-01 6.704848552501133e-02 -6.960109626647139e-02 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.116666666666666e+00 -4.623147098642292e-05 1.822061460603250e-01 9.981891262146577e-01 1.503391973289880e+00 -2.063567365922447e-01 -1.518172956329354e+00 -5.433064392725881e-01 6.712065178471321e-02 -6.963325007627701e-02 -2.775557561562891e-16 0.000000000000000e+00 0.000000000000000e+00
1.125000000000000e+00 1.187820943182073e-05 1.821558748529011e-01 9.981914895324550e-01 1.503339447209002e+00 -2.062845534697109e-01 -1.518233633903764e+00 -5.434251390012562e-01 6.721235699727024e-02 -6.965412203238235e-02 1.110223024625156e-16 1.110223024625156e-16 -1.110223024625156e-16
1.133333333333333e+00 6.886450737019411e-05 1.821051376789050e-01 9.981931498862699e-01 1.503298265823554e+00 -2.062145293275310e-01 -1.518322501972486e+00 -5.435286334588707e-01 6.727073545364291e-02 -6.967958413831796e-02 -2.775557561562891e-16 -3.330669073875469e-16 2.220446049250313e-16
1.141666666666667e+00 1.251372018737239e-04 1.820526058471128e-01 9.981926200730274e-01 1.503266239994591e+00 -2.061524716065763e-01 -1.518419295483726e+00 -5.436366072977679e-01 6.731461572813197e-02 -6.969701062764959e-02 -3.885780586188048e-16 -5.551115123125783e-16 -2.220446049250313e-16
1.150000000000000e+00 1.799304786955233e-04 1.819971908388984e-01 9.981871363301607e-01 1.503258016411132e+00 -2.060808601953488e-01 -1.518536056551388e+00 -5.437277748856262e-01 6.731809677718077e-02 -6.971237127243356e-02 -5.551115123125780e-17 -5.551115123125781e-16 0.000000000000000e+00
1.158333333333333e+00 2.330001443351191e-04 1.819381800876911e-01 9.981749810774808e-01 1.503280468731417e+00 -2.059905840489706e-01 -1.518675394668028e+00 -5.437935795572133e-01 6.727250598804234e-02 -6.972564537395017e-02 0.000000000000000e+00 0.000000000000000e+00 -2.775557561562890e-16
1.166666666666667e+00 2.843929505190416e-04 1.818753138259230e-01 9.981554468870683e-01 1.503335941142155e+00 -2.058773116856629e-01 -1.518838035021878e+00 -5.438303064141946e-01 6.717620464151705e-02 -6.973656965395943e-02 -5.551115123125781e-17 -3.330669073875469e-16 1.110223024625156e-16
1.175000000000000e+00 3.344229825089475e-04 1.818088221137222e-01 9.981289830516479e-01 1.503421650023784e+00 -2.057420143459665e-01 -1.519022907997480e+00 -5.438395545821004e-01 6.703491993627622e-02 -6.974498718892690e-02 -3.885780586188047e-16 -3.330669073875469e-16 -2.775557561562891e-16
1.183333333333333e+00 3.835554712426684e-04 1.817394099383344e-01 9.980971497031020e-01 1.503530236877328e+00 -2.055907545157554e-01 -1.519227279862700e+00 -5.438280551300541e-01 6.686045992377507e-02 -6.975098340968566e-02 5.551115123125781e-17 1.110223024625156e-16 5.551115123125781e-17
1.191666666666667e+00 4.322686569803616e-04 1.816681587131629e-01 9.980623804318024e-01 1.503651215950096e+00 -2.054334973512617e-01 -1.519447084043374e+00 -5.438065553710109e-01 6.666854473963416e-02 -6.975464623012731e-02 0.000000000000000e+00 0.000000000000000e+00 5.551115123125780e-17
1.200000000000000e+00 4.809867232317320e-04 1.815963396864693e-01 9.980275925910834e-01 1.503772667408473e+00 -2.052820520831795e-01 -1.519677258268956e+00 -5.437879295741328e-01 6.647664668616458e-02 -6.975586006205114e-02 -1.110223024625156e-16 -1.110223024625156e-16 1.110223024625156e-16
1.208333333333333e+00 5.300871156755324e-04 1.815251926842448e-01 9.979956697515232e-01 1.503882982950118e+00 -2.051474836984135e-01 -1.519911989750294e+00 -5.437848337594680e-01 6.630184450239927e-02 -6.975441719354185e-02 2.220446049250313e-16 3.330669073875470e-16 0.000000000000000e+00
1.216666666666667e+00 5.799164601922300e-04 1.814557085032206e-01 9.979688864158197e-01 1.503972837018135e+00 -2.050376064267303e-01 -1.520145036838996e+00 -5.438074437882523e-01 6.615819752107827e-02 -6.975025754843148e-02 2.220446049250312e-16 -2.220446049250312e-16 5.551115123125780e-17
1.225000000000000e+00 6.307782437179983e-04 1.813884325372613e-01 9.979484147723036e-01 1.504037145236474e+00 -2.049551152277602e-01 -1.520370287942274e+00 -5.438617090235740e-01 6.605390905450237e-02 -6.974363184813984e-02 0.000000000000000e+00 -5.551115123125783e-16 -1.110223024625157e-16
