---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.UpdData = 1803
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.FileName = "..\Trials\jw_2legsquat1\FullBody-jw_2legsquat1-euler-rightarm.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
1.091666666666667e+000 -6.273667687818244e-001 1.819562939361605e-001 -3.490658503988684e-001 7.964188668993621e-001 3.210451049686961e-001 1.551179794475034e+000 1.088356768634663e+000 6.962456693111742e-001 1.145725731564184e-001 1.098335990049304e-001
1.100000000000000e+000 -6.273600989089353e-001 1.820080687320020e-001 -3.490658503987191e-001 7.963920948470040e-001 3.209971252615875e-001 1.551142817411007e+000 1.088377508334296e+000 6.964065347442764e-001 1.146242320727460e-001 1.098897401255481e-001
1.108333333333333e+000 -6.273765307946023e-001 1.821099051143782e-001 -3.490658503986863e-001 7.963607315011476e-001 3.209758447620485e-001 1.551127382102996e+000 1.088367940129976e+000 6.968159419472835e-001 1.146275174520630e-001 1.097520533886168e-001
1.116666666666667e+000 -6.274085762183043e-001 1.822528542245541e-001 -3.490658503986308e-001 7.963318072478036e-001 3.209816248760005e-001 1.551131577015370e+000 1.088329782061820e+000 6.974208417162476e-001 1.146262652867061e-001 1.094562122598391e-001
1.125000000000000e+000 -6.274469524233213e-001 1.824213996969852e-001 -3.490658503985922e-001 7.963123412137874e-001 3.210090574945446e-001 1.551151813060983e+000 1.088267202399944e+000 6.981305541890196e-001 1.146261200567502e-001 1.090578978423347e-001
1.133333333333333e+000 -6.274817426670638e-001 1.825961760098713e-001 -3.490658503985584e-001 7.963091707029966e-001 3.210511258509169e-001 1.551183799895966e+000 1.088185615223492e+000 6.988399662328846e-001 1.146310023375996e-001 1.086254954918011e-001
1.141666666666667e+000 -6.275042601753754e-001 1.827571179112790e-001 -3.490658503985130e-001 7.963279753989490e-001 3.211005005778159e-001 1.551223249503234e+000 1.088090853567614e+000 6.994464519550739e-001 1.146440017787491e-001 1.082292779491624e-001
1.150000000000000e+000 -6.275082371675232e-001 1.828869039039007e-001 -3.490658503984506e-001 7.963726519667036e-001 3.211505137988288e-001 1.551266416196469e+000 1.087988634733953e+000 6.998649416334460e-001 1.146673402666456e-001 1.079304939279396e-001
1.158333333333333e+000 -6.274900736437177e-001 1.829738841859405e-001 -3.490658503983779e-001 7.964450658678670e-001 3.211959714789262e-001 1.551310606003443e+000 1.087884467175034e+000 7.000398222223530e-001 1.147023615732896e-001 1.077715594531311e-001
1.166666666666667e+000 -6.274484815503809e-001 1.830137581250817e-001 -3.490658503983048e-001 7.965451721499934e-001 3.212339701771232e-001 1.551354687343211e+000 1.087783633113570e+000 6.999526955470101e-001 1.147491534424816e-001 1.077688145815215e-001
1.175000000000000e+000 -6.273839782206858e-001 1.830098371190718e-001 -3.490658503982373e-001 7.966713645261763e-001 3.212645294954705e-001 1.551399176504677e+000 1.087690967585409e+000 6.996249210530552e-001 1.148062217615071e-001 1.079094070399112e-001
1.183333333333333e+000 -6.272987245622504e-001 1.829721872931236e-001 -3.490658503981757e-001 7.968207045143481e-001 3.212907106873664e-001 1.551445728209786e+000 1.087610586890832e+000 6.991140954896277e-001 1.148708941785059e-001 1.081535790064261e-001
1.191666666666667e+000 -6.271968754819706e-001 1.829160549070805e-001 -3.490658503981150e-001 7.969889158903114e-001 3.213182045311324e-001 1.551496470527554e+000 1.087545837726907e+000 6.985049154159635e-001 1.149402854202695e-001 1.084421708016426e-001
1.200000000000000e+000 -6.270847837041891e-001 1.828597472986884e-001 -3.490658503980705e-001 7.971703374610271e-001 3.213544371665845e-001 1.551553430439930e+000 1.087499608077049e+000 6.978957354740812e-001 1.150121642152766e-001 1.087074837775443e-001
1.208333333333333e+000 -6.269704278529994e-001 1.828218002561317e-001 -3.490658503980611e-001 7.973579984323687e-001 3.214072628772715e-001 1.551617952571576e+000 1.087474858028703e+000 6.973824862368413e-001 1.150854688045200e-001 1.088856232322665e-001
1.216666666666667e+000 -6.268621629376058e-001 1.828174040948070e-001 -3.490658503981098e-001 7.975438446850101e-001 3.214835849662690e-001 1.551690194055967e+000 1.087475059654916e+000 6.970423684912002e-001 1.151603657173854e-001 1.089282254644584e-001
1.225000000000000e+000 -6.267670991000789e-001 1.828549281268177e-001 -3.490658503982159e-001 7.977191725244288e-001 3.215881941935287e-001 1.551768776691807e+000 1.087504391701637e+000 6.969204544195721e-001 1.152376865645495e-001 1.088109321482175e-001
1.233333333333333e+000 -6.266897332256217e-001 1.829340589089417e-001 -3.490658503983568e-001 7.978753290894378e-001 3.217229669061947e-001 1.551850586558670e+000 1.087567578794080e+000 6.970227561989975e-001 1.153180419645401e-001 1.085371067407908e-001
1.241666666666667e+000 -6.266318382628433e-001 1.830464868155333e-001 -3.490658503984886e-001 7.980045623326433e-001 3.218866299167467e-001 1.551930933209454e+000 1.087669086252760e+000 6.973182781555178e-001 1.154012864836131e-001 1.081366160416421e-001
