---- AnyBody Output File ---------------------------------
Study: Main.Studies.MarkerTracking
Operation: Main.Studies.MarkerTracking.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.UpdData = 2
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.FileName = "..\..\..\knee_grand_challenge_4th\MoCap_FDK_TKA\Output\\jw_stairupf1-euler-rightarm.txt"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.NumberFormat.Digits = 15
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.NumberFormat.Width = 23
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.NumberFormat.Style = ScientificNumber
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.Values = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.Search = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.Format = 0
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SepSign = " "
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SepSpaceAutoOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.LineSepSign = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.Header.TitleSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.Header.ConstSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.Header.VarSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.Header.ColumnNamesOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.Header.LinePrefix = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.Header.ShortenNamesOnOff = Off
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.Header.ColumnIDString = "col"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MarkerTracking.t
col1  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SternoClavicularProtraction
col2  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SternoClavicularElevation
col3  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation
col4  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.GlenohumeralFlexion
col5  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation
col6  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.GlenohumeralAbduction
col7  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.ElbowFlexion
col8  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.ElbowPronation
col9  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.WristFlexion
col10  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.WristAbduction
----------------------------------------------------------
Main.Studies.MarkerTracking.t Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SternoClavicularProtraction Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SternoClavicularElevation Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.GlenohumeralFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.GlenohumeralAbduction Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.ElbowFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.ElbowPronation Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.WristFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.WristAbduction
5.958333333333333e+000 -6.511374207860534e-001 -3.068233644823493e-002 -3.111746728554052e-001 2.248412411010248e-001 -5.285936569037260e-001 4.049400907766526e-001 4.939664578582657e-001 7.819141336323904e-002 -4.432132025346136e-002 2.124051796084555e-001
5.966666666666667e+000 -6.514476138027756e-001 -3.015768276313802e-002 -3.112835024055718e-001 2.238034275178147e-001 -5.280008274193057e-001 4.061833551015637e-001 4.956947400478600e-001 7.817472104987018e-002 -4.373611513074005e-002 2.123441000857477e-001
5.975000000000000e+000 -6.517147373592218e-001 -2.957766234321424e-002 -3.113862693467382e-001 2.227403711716818e-001 -5.274451879763273e-001 4.074686005305283e-001 4.973957575477875e-001 7.835751134577818e-002 -4.312355382443278e-002 2.123070558581946e-001
5.983333333333333e+000 -6.519319677163875e-001 -2.894687830230414e-002 -3.114820077327023e-001 2.216673890724603e-001 -5.269468123470052e-001 4.087902449491386e-001 4.990590481119258e-001 7.868736152897864e-002 -4.250885159836115e-002 2.122905478218537e-001
5.991666666666666e+000 -6.520956583473284e-001 -2.826985048950470e-002 -3.115691754460276e-001 2.205991613961738e-001 -5.265169468648365e-001 4.101438726406781e-001 5.006730286294880e-001 7.912056733212076e-002 -4.188999636542468e-002 2.122885784241497e-001
6.000000000000000e+000 -6.522046827775159e-001 -2.755175945888388e-002 -3.116461870465424e-001 2.195485854770232e-001 -5.261611896764840e-001 4.115260360961158e-001 5.022286093063832e-001 7.962573761156637e-002 -4.126801442641592e-002 2.122964784638768e-001
6.008333333333333e+000 -6.522588612140546e-001 -2.679939381742003e-002 -3.117119165509937e-001 2.185257068494615e-001 -5.258814915281012e-001 4.129332807078426e-001 5.037210653895864e-001 8.018289200449406e-002 -4.064749346066354e-002 2.123140691537589e-001
6.016666666666667e+000 -6.522572436440376e-001 -2.602061749930629e-002 -3.117662759707507e-001 2.175367345343517e-001 -5.256797293305767e-001 4.143607174923877e-001 5.051501242797146e-001 8.077571889541391e-002 -4.003331152147904e-002 2.123443121788234e-001
6.025000000000000e+000 -6.521968172449083e-001 -2.522272040065121e-002 -3.118103844334723e-001 2.165838642824840e-001 -5.255611298614062e-001 4.158011475809489e-001 5.065185909699864e-001 8.138396286951333e-002 -3.942825836349861e-002 2.123903161168702e-001
6.033333333333333e+000 -6.520724182781430e-001 -2.441091048978072e-002 -3.118461031431274e-001 2.156663387916680e-001 -5.255344015127846e-001 4.172453155067022e-001 5.078306170038331e-001 8.198466539883219e-002 -3.883415696728854e-002 2.124538881800835e-001
6.041666666666666e+000 -6.518784165556467e-001 -2.358772493616557e-002 -3.118752006664772e-001 2.147825620693082e-001 -5.256097595519869e-001 4.186828927674056e-001 5.090895087102425e-001 8.255984177460413e-002 -3.825263245566224e-002 2.125349289803339e-001
6.050000000000000e+000 -6.516112708745286e-001 -2.275289620358878e-002 -3.118985560491754e-001 2.139321207096294e-001 -5.257976683856288e-001 4.201033104833097e-001 5.102956084864215e-001 8.309979575571481e-002 -3.768385880315139e-002 2.126307413446676e-001
6.058333333333333e+000 -6.512705830105676e-001 -2.190359436361189e-002 -3.119157981874444e-001 2.131167785454491e-001 -5.261070379356663e-001 4.214958885090895e-001 5.114453114126586e-001 8.359981816986654e-002 -3.711328227146993e-002 2.127373794319565e-001
6.066666666666666e+000 -6.508591005817277e-001 -2.103315010709106e-002 -3.119268738400595e-001 2.123391352188835e-001 -5.265520537389368e-001 4.228494602482905e-001 5.125365839482329e-001 8.404328738015809e-002 -3.657758108031683e-002 2.128460508796488e-001
6.074999999999999e+000 -6.503802421063861e-001 -2.013587889149449e-002 -3.119315490129701e-001 2.116033545127711e-001 -5.271386061171861e-001 4.241526835641327e-001 5.135634032141631e-001 8.441837321120871e-002 -3.603479933010356e-002 2.129525471856741e-001
6.083333333333333e+000 -6.498403439532424e-001 -1.920517803031929e-002 -3.119314878041802e-001 2.109121799779041e-001 -5.278759082213989e-001 4.253948563976263e-001 5.145245277779560e-001 8.470501769624748e-002 -3.549402122137901e-002 2.130472776320440e-001
6.091666666666667e+000 -6.492490786078236e-001 -1.823587973878937e-002 -3.119290656692463e-001 2.102670140466396e-001 -5.287671707251870e-001 4.265672176042153e-001 5.154198810792825e-001 8.489578720043273e-002 -3.494975268412914e-002 2.131206764963594e-001
6.100000000000000e+000 -6.486195555686397e-001 -1.722376423462757e-002 -3.119271929943885e-001 2.096670037050801e-001 -5.298097131497692e-001 4.276636790939983e-001 5.162510880864704e-001 8.500456908260048e-002 -3.439536539678723e-002 2.131627418407252e-001
6.108333333333333e+000 -6.479671415646959e-001 -1.616577150617204e-002 -3.119294995077228e-001 2.091080004832306e-001 -5.309944584092494e-001 4.286812694061707e-001 5.170223596455087e-001 8.506790395869678e-002 -3.382585779106573e-002 2.131619154730788e-001
6.116666666666666e+000 -6.473083287672915e-001 -1.506076970377457e-002 -3.119404474441705e-001 2.085814114634781e-001 -5.323050795347041e-001 4.296207828166360e-001 5.177425097479712e-001 8.513854341715896e-002 -3.324154122078005e-002 2.131044104615683e-001
6.125000000000000e+000 -6.466593636989753e-001 -1.391046582914424e-002 -3.119644890252039e-001 2.080738960373259e-001 -5.337181032654739e-001 4.304873155225005e-001 5.184261852905495e-001 8.528014448025909e-002 -3.265120460320170e-002 2.129763654633032e-001
6.133333333333333e+000 -6.460341432970561e-001 -1.272041108333766e-002 -3.120044840581719e-001 2.075684114947840e-001 -5.352047676632076e-001 4.312900910255314e-001 5.190932375029066e-001 8.556365430069021e-002 -3.207313215684615e-002 2.127688818076953e-001
6.141666666666667e+000 -6.454424530379230e-001 -1.150062260490947e-002 -3.120606766440235e-001 2.070457499645642e-001 -5.367333278818469e-001 4.320417657004455e-001 5.197672365908506e-001 8.606011091802972e-002 -3.153220224970399e-002 2.124832847775822e-001
6.150000000000000e+000 -6.448896228836302e-001 -1.026516797902821e-002 -3.121308636938824e-001 2.064856868154747e-001 -5.382708742476083e-001 4.327576080041933e-001 5.204741689856082e-001 8.682966484479805e-002 -3.105438828626306e-002 2.121333955309101e-001
6.158333333333333e+000 -6.443775126805993e-001 -9.030662987480786e-003 -3.122110510215730e-001 2.058681097449111e-001 -5.397846773522025e-001 4.334545225845937e-001 5.212408154457269e-001 8.790967970788305e-002 -3.066152119215193e-002 2.117434483375965e-001
6.166666666666666e+000 -6.439061951100840e-001 -7.813956287438639e-003 -3.122960391414171e-001 2.051746514205131e-001 -5.412441828608241e-001 4.341497656380019e-001 5.220916790257784e-001 8.930444013229694e-002 -3.036683904600213e-002 2.113418028452632e-001
6.175000000000000e+000 -6.434748594555989e-001 -6.630009228896894e-003 -3.123804517291883e-001 2.043897904014851e-001 -5.426257337615167e-001 4.348588033778789e-001 5.230449226095800e-001 9.097818327796643e-002 -3.017068135939871e-002 2.109532678720908e-001
6.183333333333333e+000 -6.430810322521674e-001 -5.491118448381238e-003 -3.124603172959880e-001 2.035005711198026e-001 -5.439185433830670e-001 4.355924688535954e-001 5.241092915610570e-001 9.285468045504995e-002 -3.005821021879562e-002 2.105948089918052e-001
6.191666666666666e+000 -6.427197114472280e-001 -4.407293242722155e-003 -3.125339398834497e-001 2.024967847211223e-001 -5.451269037173360e-001 4.363553370204271e-001 5.252828530988050e-001 9.483020665684409e-002 -3.000303737546095e-002 2.102760727475627e-001
6.199999999999999e+000 -6.423837959220524e-001 -3.386822796465072e-003 -3.126011853220849e-001 2.013731435359527e-001 -5.462667002727949e-001 4.371463364706652e-001 5.265532265384278e-001 9.679891812653103e-002 -2.997654517253112e-002 2.100020791782695e-001
6.208333333333333e+000 -6.420652758744192e-001 -2.436053496676749e-003 -3.126619444478332e-001 2.001320798903705e-001 -5.473589233310379e-001 4.379606255811470e-001 5.278994188196696e-001 9.867427726041159e-002 -2.995678309574457e-002 2.097755312681487e-001
6.216666666666667e+000 -6.417567681701051e-001 -1.557902243270348e-003 -3.127149297892256e-001 1.987857727665219e-001 -5.484244032117160e-001 4.387919847390250e-001 5.292946077957165e-001 1.003938589558823e-001 -2.993172709150405e-002 2.095978626605801e-001
6.225000000000000e+000 -6.414533794091702e-001 -7.498364082945130e-004 -3.127571367955571e-001 1.973573121160470e-001 -5.494818620679455e-001 4.396354912529416e-001 5.307083808821008e-001 1.019143947904345e-001 -2.989728600636110e-002 2.094691842211213e-001
6.233333333333333e+000 -6.411539805868715e-001 -2.584321112664156e-006 -3.127839149750888e-001 1.958801998773603e-001 -5.505476808620773e-001 4.404895271051962e-001 5.321086427194154e-001 1.032087847206780e-001 -2.985354808103269e-002 2.093877196740205e-001
6.241666666666666e+000 -6.408605801268006e-001 6.994024437037005e-004 -3.127896791709118e-001 1.943949796551723e-001 -5.516361106858939e-001 4.413557799674555e-001 5.334643315745047e-001 1.042668573957917e-001 -2.980214600492626e-002 2.093492489276791e-001
6.250000000000000e+000 -6.405763657319702e-001 1.375614158263039e-003 -3.127688826809300e-001 1.929439683424288e-001 -5.527605436024144e-001 4.422375019911683e-001 5.347483495544869e-001 1.050965755170443e-001 -2.974555720160299e-002 2.093468919436027e-001
6.258333333333333e+000 -6.403041733297226e-001 2.046549768327521e-003 -3.127166958217914e-001 1.915665533278212e-001 -5.539356130757323e-001 4.431377624835870e-001 5.359392897368596e-001 1.057227881142806e-001 -2.968680057835016e-002 2.093711608989202e-001
6.266666666666667e+000 -6.400455036886948e-001 2.731398970031718e-003 -3.126293414041648e-001 1.902958403116508e-001 -5.551787318577531e-001 4.440583943086155e-001 5.370218602239032e-001 1.061835154287380e-001 -2.962730806368730e-002 2.094095813235050e-001
6.275000000000000e+000 -6.397998006790450e-001 3.446279877108882e-003 -3.125043837525023e-001 1.891560149465461e-001 -5.565094713415731e-001 4.449994720269693e-001 5.379873214126796e-001 1.065251596489511e-001 -2.956438741859713e-002 2.094466466954253e-001
6.283333333333333e+000 -6.395648065479989e-001 4.202695308044069e-003 -3.123412478163553e-001 1.881603980935334e-001 -5.579464793823827e-001 4.459595051843795e-001 5.388350017574090e-001 1.067937359081937e-001 -2.949247422190759e-002 2.094672871560601e-001
6.291666666666666e+000 -6.393377764633298e-001 5.006382785732511e-003 -3.121417927540884e-001 1.873107312178166e-001 -5.595038495730926e-001 4.469359058432164e-001 5.395735033380485e-001 1.070233795841729e-001 -2.940749262263087e-002 2.094630851116595e-001
6.300000000000000e+000 -6.391159982407345e-001 5.856713684605941e-003 -3.119104759756869e-001 1.865979207922708e-001 -5.611891067179665e-001 4.479248693500472e-001 5.402192236769376e-001 1.072315235343283e-001 -2.930902692752313e-002 2.094349110345130e-001
