---- AnyBody Output File ---------------------------------
Study: Main.Studies.MarkerTracking
Operation: Main.Studies.MarkerTracking.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.UpdData = 2
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.FileName = "..\..\..\knee_grand_challenge_4th\MoCap_FDK_TKA\Output\\jw_stairupf1-euler-leftarm.txt"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.NumberFormat.Digits = 15
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.NumberFormat.Width = 23
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.NumberFormat.Style = ScientificNumber
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.Values = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.Search = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.Format = 0
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.SepSign = " "
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.SepSpaceAutoOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.LineSepSign = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.Header.TitleSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.Header.ConstSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.Header.VarSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.Header.ColumnNamesOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.Header.LinePrefix = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.Header.ShortenNamesOnOff = Off
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.Header.ColumnIDString = "col"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MarkerTracking.t
col1  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.SternoClavicularProtraction
col2  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.SternoClavicularElevation
col3  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation
col4  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.GlenohumeralFlexion
col5  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation
col6  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.GlenohumeralAbduction
col7  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.ElbowFlexion
col8  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.ElbowPronation
col9  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.WristFlexion
col10  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.WristAbduction
----------------------------------------------------------
Main.Studies.MarkerTracking.t Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.SternoClavicularProtraction Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.SternoClavicularElevation Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.GlenohumeralFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.GlenohumeralAbduction Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.ElbowFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.ElbowPronation Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.WristFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.WristAbduction
5.958333333333333e+000 -7.219327842953695e-001 2.017602031685217e-002 -4.057844697607352e-001 6.309828679955762e-001 2.945387359049103e-001 1.319080842961471e+000 1.322479966622148e+000 3.287418140434832e-001 1.106962731741614e-001 3.826653733896820e-001
5.966666666666667e+000 -7.219060983066271e-001 2.019649187237205e-002 -4.061017456568888e-001 6.302390202964556e-001 2.935142315293588e-001 1.318344107814856e+000 1.327639736494313e+000 3.288415024355127e-001 1.100396285816090e-001 3.819083197894555e-001
5.975000000000000e+000 -7.219343836005887e-001 2.023455017247744e-002 -4.064536491869088e-001 6.294393501197373e-001 2.923234187532172e-001 1.317504817175269e+000 1.332872088552268e+000 3.286783337293004e-001 1.093792357629879e-001 3.811352659911037e-001
5.983333333333333e+000 -7.220213258323492e-001 2.029562481278058e-002 -4.068380439822038e-001 6.285732707425833e-001 2.909864988283752e-001 1.316565556821778e+000 1.338200746251828e+000 3.282692082942442e-001 1.087141773561695e-001 3.803501281669820e-001
5.991666666666666e+000 -7.221670362779413e-001 2.038196436867734e-002 -4.072507550088921e-001 6.276327655812066e-001 2.895276057162960e-001 1.315529130345422e+000 1.343646411062722e+000 3.276338755182006e-001 1.080453272989455e-001 3.795535007426093e-001
6.000000000000000e+000 -7.223699878631043e-001 2.049330259401683e-002 -4.076849509405101e-001 6.266132497258155e-001 2.879741721458166e-001 1.314399236241102e+000 1.349224073709711e+000 3.267936742695848e-001 1.073748826688645e-001 3.787414489875414e-001
6.008333333333333e+000 -7.226294035809259e-001 2.062803700314952e-002 -4.081310211233556e-001 6.255139444268449e-001 2.863556788573430e-001 1.313180549058517e+000 1.354940544985889e+000 3.257718811624532e-001 1.067054609026001e-001 3.779061690756188e-001
6.016666666666667e+000 -7.229467993947579e-001 2.078473262571867e-002 -4.085773059360717e-001 6.243377162876365e-001 2.847021288597010e-001 1.311877756138741e+000 1.360793326523427e+000 3.245954489736643e-001 1.060390962094933e-001 3.770381710176514e-001
6.025000000000000e+000 -7.233258794143221e-001 2.096343578166260e-002 -4.090114059740337e-001 6.230906901301858e-001 2.830430049484889e-001 1.310494035574093e+000 1.366771335659351e+000 3.232966345256286e-001 1.053763950388327e-001 3.761283306116319e-001
6.033333333333333e+000 -7.237710589630919e-001 2.116577298915412e-002 -4.094217121546004e-001 6.217821119452727e-001 2.814072524045682e-001 1.309030030968640e+000 1.372856806816297e+000 3.219119082566712e-001 1.047159492142793e-001 3.751684012035977e-001
6.041666666666666e+000 -7.242853897761342e-001 2.139367035992246e-002 -4.097990177212569e-001 6.204241573468527e-001 2.798239193843728e-001 1.307483678767242e+000 1.379027965185865e+000 3.204780528806837e-001 1.040542456535145e-001 3.741502460970225e-001
6.050000000000000e+000 -7.248685743007941e-001 2.164777879310598e-002 -4.101379689844457e-001 6.190306507368346e-001 2.783225054795344e-001 1.305850450240406e+000 1.385262688841143e+000 3.190287485835003e-001 1.033863983959413e-001 3.730646524353337e-001
6.058333333333333e+000 -7.255159185760902e-001 2.192679075535753e-002 -4.104379220709191e-001 6.176145750148194e-001 2.769323238481529e-001 1.304124149029686e+000 1.391542509801086e+000 3.175933954172846e-001 1.027073884453136e-001 3.719001862108503e-001
6.066666666666666e+000 -7.262189193674444e-001 2.222798347547794e-002 -4.107027325790379e-001 6.161859185368583e-001 2.756807051642894e-001 1.302298850000970e+000 1.397855422080705e+000 3.161969163279113e-001 1.020141871277174e-001 3.706430837159540e-001
6.074999999999999e+000 -7.269666795311748e-001 2.254795073054972e-002 -4.109393709215535e-001 6.147511801028052e-001 2.745901228490994e-001 1.300371232556954e+000 1.404196685904808e+000 3.148590311665107e-001 1.013051240067375e-001 3.692785946516137e-001
6.083333333333333e+000 -7.277473064687454e-001 2.288263043664607e-002 -4.111560744406972e-001 6.133138376578082e-001 2.736753615828578e-001 1.298342491560165e+000 1.410568523499105e+000 3.135930720625211e-001 1.005811624069910e-001 3.677943114766145e-001
