Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.SubTalarEversion
 5.958333333333333e+000,-7.592902117316901e-002, 6.019681790177556e-002, 6.177429037401055e-001, 2.260724879585634e-001,-3.001179910005805e-001,-1.916955850834807e-001
 5.966666666666667e+000,-7.890755511838164e-002, 6.152632078669162e-002, 6.171448665849010e-001, 2.264905883584256e-001,-3.019338681919880e-001,-1.924611235247757e-001
 5.975000000000000e+000,-8.192073382827393e-002, 6.276328768856088e-002, 6.163955931912004e-001, 2.268660283388715e-001,-3.037598655619495e-001,-1.930081325769639e-001
 5.983333333333333e+000,-8.495368884883021e-002, 6.388846937001791e-002, 6.154821848777331e-001, 2.272113786305589e-001,-3.056140057022729e-001,-1.933009253492752e-001
 5.991666666666666e+000,-8.799655899072116e-002, 6.489269852838819e-002, 6.144020958569566e-001, 2.275426941783473e-001,-3.075242374898838e-001,-1.933227608403170e-001
 6.000000000000000e+000,-9.104103586672102e-002, 6.577594717885860e-002, 6.131654660437054e-001, 2.278805324859468e-001,-3.095286794427498e-001,-1.930778160525225e-001
 6.008333333333333e+000,-9.407842663380674e-002, 6.654658179656603e-002, 6.117973705267571e-001, 2.282502235787105e-001,-3.116755353632892e-001,-1.925921599001531e-001
 6.016666666666667e+000,-9.709911114170346e-002, 6.722066343254385e-002, 6.103389395232028e-001, 2.286808921203384e-001,-3.140221277135500e-001,-1.919123899796501e-001
 6.025000000000000e+000,-1.000934421045308e-001, 6.782009500789199e-002, 6.088451216795311e-001, 2.292029414550360e-001,-3.166318068673371e-001,-1.911007701401124e-001
 6.033333333333333e+000,-1.030536732416374e-001, 6.836875198278491e-002, 6.073765350464149e-001, 2.298445250298518e-001,-3.195676281030041e-001,-1.902266637987016e-001
 6.041666666666666e+000,-1.059756405802603e-001, 6.888772883129524e-002, 6.059877626286496e-001, 2.306282766015083e-001,-3.228838506988899e-001,-1.893563843776154e-001
 6.050000000000000e+000,-1.088592028918453e-001, 6.939219673913710e-002, 6.047192759931895e-001, 2.315690394208235e-001,-3.266177339695531e-001,-1.885462390302448e-001
 6.058333333333333e+000,-1.117077570030732e-001, 6.989054359853331e-002, 6.035964731050090e-001, 2.326722590500064e-001,-3.307825245741214e-001,-1.878417043043202e-001
 6.066666666666666e+000,-1.145272963841397e-001, 7.038445427377948e-002, 6.026326069254401e-001, 2.339327094083133e-001,-3.353614220966760e-001,-1.872802503476701e-001
 6.075000000000000e+000,-1.173252497179088e-001, 7.086905934728449e-002, 6.018316934248189e-001, 2.353334599375734e-001,-3.403032072177580e-001,-1.868938757482092e-001
 6.083333333333333e+000,-1.201097924931481e-001, 7.133329285512824e-002, 6.011907988095598e-001, 2.368449953809302e-001,-3.455208627515528e-001,-1.867106778445552e-001
 6.091666666666667e+000,-1.228901390184350e-001, 7.176060478039115e-002, 6.007025503122461e-001, 2.384249032969877e-001,-3.508942491521601e-001,-1.867564807007742e-001
 6.100000000000000e+000,-1.256771595311362e-001, 7.212990183426982e-002, 6.003576355546535e-001, 2.400190829064400e-001,-3.562771469145236e-001,-1.870562666487284e-001
 6.108333333333333e+000,-1.284833490631095e-001, 7.241665743143799e-002, 6.001465288923832e-001, 2.415649751872237e-001,-3.615080848831516e-001,-1.876347023649325e-001
 6.116666666666666e+000,-1.313231180360261e-001, 7.259421990955195e-002, 6.000607502791789e-001, 2.429959798416345e-001,-3.664237794352909e-001,-1.885159779799184e-001
 6.125000000000000e+000,-1.342080260965392e-001, 7.263716347500937e-002, 6.000916700008879e-001, 2.442490311767964e-001,-3.708750502841770e-001,-1.897195702373892e-001
 6.133333333333333e+000,-1.371548683050941e-001, 7.252221515199331e-002, 6.002289053160195e-001, 2.452686257998548e-001,-3.747414668741309e-001,-1.912500892607935e-001
 6.141666666666667e+000,-1.401770610527831e-001, 7.223320137900835e-002, 6.004539909257918e-001, 2.460163582931643e-001,-3.779462872744536e-001,-1.930837100703172e-001
 6.150000000000000e+000,-1.432892994175178e-001, 7.176245071255538e-002, 6.007426467411327e-001, 2.464715561480385e-001,-3.804648310721429e-001,-1.951714271232435e-001
 6.158333333333333e+000,-1.465071926166555e-001, 7.111294296342230e-002, 6.010724120215886e-001, 2.466302681932069e-001,-3.823276195388743e-001,-1.974577352696887e-001
 6.166666666666666e+000,-1.498468203290455e-001, 7.029884608170245e-002, 6.014298613120885e-001, 2.465033721566619e-001,-3.836174995202311e-001,-1.998992914170387e-001
 6.175000000000000e+000,-1.533217934163018e-001, 6.934187701163608e-002, 6.018105177778581e-001, 2.461151318964620e-001,-3.844612547945195e-001,-2.024712066809586e-001
 6.183333333333334e+000,-1.569378805804801e-001, 6.826339468146081e-002, 6.022117078493160e-001, 2.455016288981634e-001,-3.850173462759216e-001,-2.051609351463586e-001
 6.191666666666666e+000,-1.606888448412019e-001, 6.707805456172555e-002, 6.026254814931205e-001, 2.447087868674792e-001,-3.854617555097269e-001,-2.079565161420601e-001
 6.200000000000000e+000,-1.645566459627678e-001, 6.579317747941471e-002, 6.030374479015052e-001, 2.437888541223017e-001,-3.859706546961124e-001,-2.108387278977905e-001
 6.208333333333333e+000,-1.685154300023594e-001, 6.441180478003217e-002, 6.034306285771106e-001, 2.427939056723306e-001,-3.866980799905758e-001,-2.137833103023764e-001
 6.216666666666667e+000,-1.725381573641773e-001, 6.293645132993508e-002, 6.037912412816783e-001, 2.417674380482372e-001,-3.877533783549662e-001,-2.167697398450637e-001
 6.225000000000000e+000,-1.765969049973500e-001, 6.137455889922450e-002, 6.041133020606667e-001, 2.407407953220815e-001,-3.891895627304907e-001,-2.197873540223837e-001
 6.233333333333333e+000,-1.806760789351175e-001, 5.973883237757649e-002, 6.044032435679898e-001, 2.397292611744034e-001,-3.910058120567654e-001,-2.228379134438969e-001
 6.241666666666666e+000,-1.847629202505177e-001, 5.805022371813839e-002, 6.046770155850449e-001, 2.387397329584623e-001,-3.931662677613061e-001,-2.259320142158022e-001
 6.250000000000000e+000,-1.888515872805634e-001, 5.633463943128558e-002, 6.049557538763581e-001, 2.377729702134298e-001,-3.956181819708076e-001,-2.290859925180915e-001
 6.258333333333333e+000,-1.929416184845300e-001, 5.462130094655726e-002, 6.052605731737293e-001, 2.368263720258436e-001,-3.983042825060764e-001,-2.323185531691814e-001
 6.266666666666667e+000,-1.970376490895464e-001, 5.294147630741830e-002, 6.056097501980901e-001, 2.358952623717163e-001,-4.011682177363339e-001,-2.356484203508844e-001
 6.275000000000000e+000,-2.011486276350553e-001, 5.132702678720613e-002, 6.060172745723891e-001, 2.349737698480960e-001,-4.041565245968047e-001,-2.390924196253423e-001
 6.283333333333333e+000,-2.052866364145427e-001, 4.980885338368513e-002, 6.064918103744679e-001, 2.340552581442269e-001,-4.072191930940080e-001,-2.426639508333818e-001
 6.291666666666667e+000,-2.094654501547588e-001, 4.841583265040184e-002, 6.070359646606334e-001, 2.331325955671858e-001,-4.103094475930894e-001,-2.463721895006979e-001
 6.300000000000000e+000,-2.136986210318986e-001, 4.717446016728122e-002, 6.076461286092144e-001, 2.321989346626660e-001,-4.133830709616257e-001,-2.502219485930408e-001
 6.308333333333334e+000,-2.179971529577721e-001, 4.610926531478898e-002, 6.083131767594030e-001, 2.312489174305122e-001,-4.163977702136951e-001,-2.542138298394643e-001
 6.316666666666666e+000,-2.223673795738919e-001, 4.524367482757019e-002, 6.090237664609610e-001, 2.302792826219699e-001,-4.193127067325729e-001,-2.583442676220204e-001
 6.325000000000000e+000,-2.268096447287175e-001, 4.459979498814737e-002, 6.097616425080472e-001, 2.292882229663592e-001,-4.220880015742004e-001,-2.626041765044647e-001
 6.333333333333333e+000,-2.313176843204584e-001, 4.419555352449711e-002, 6.105086801738806e-001, 2.282741043091638e-001,-4.246842747106704e-001,-2.669746251704625e-001
 6.341666666666667e+000,-2.358785679390179e-001, 4.404074610837672e-002, 6.112460898095191e-001, 2.272345876986760e-001,-4.270623302428265e-001,-2.714220194515878e-001
 6.350000000000000e+000,-2.404736242656693e-001, 4.413559167841297e-002, 6.119563294125189e-001, 2.261664902058135e-001,-4.291827832304139e-001,-2.758987702893678e-001
 6.358333333333333e+000,-2.450803546648910e-001, 4.447250671676839e-002, 6.126253375373733e-001, 2.250660696342325e-001,-4.310053342418445e-001,-2.803507710615411e-001
 6.366666666666666e+000,-2.496746006241980e-001, 4.503894697634436e-002, 6.132443271694301e-001, 2.239293587751155e-001,-4.324875500187073e-001,-2.847269316441899e-001
 6.375000000000000e+000,-2.542323464941083e-001, 4.581971556807885e-002, 6.138111370743207e-001, 2.227522746223981e-001,-4.335830418273126e-001,-2.889863884690336e-001
 6.383333333333333e+000,-2.587309096577616e-001, 4.679820809331736e-002, 6.143314983222377e-001, 2.215303646497302e-001,-4.342392782993619e-001,-2.931019479132900e-001
 6.391666666666667e+000,-2.631493045956117e-001, 4.795689764278444e-002, 6.148198551169564e-001, 2.202587074119982e-001,-4.343961001834100e-001,-2.970600433010228e-001
 6.400000000000000e+000,-2.674676457091004e-001, 4.927789844593633e-002, 6.152988692613050e-001, 2.189329152126182e-001,-4.339860301308634e-001,-3.008584302284313e-001
 6.408333333333333e+000,-2.716659567581579e-001, 5.074374568910334e-002, 6.157976681137918e-001, 2.175512081599522e-001,-4.329363926574112e-001,-3.045027765995397e-001
