---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_rightturn6\PS_rightturn6-output-euler-leftarm-2dofstj.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralAbduction
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowFlexion
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowPronation
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristFlexion
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristAbduction
5.020000000000000e+000 -7.265971302143559e-001 1.962834957936823e-001 -3.490658492413031e-001 -1.389895808310127e-002 6.867058528224989e-001 6.264322335260197e-002 3.525651623788227e-001 2.980232238769531e-008 6.661338147750939e-016 0.000000000000000e+000
5.028118279569892e+000 -7.266698444553706e-001 1.978663594038110e-001 -3.490658363955419e-001 -2.200319966151487e-002 6.899413249422698e-001 5.897622534380558e-002 3.485314955685230e-001 1.490116119384766e-008 -2.220446049250313e-016 0.000000000000000e+000
5.036236559139784e+000 -7.271670328907930e-001 1.993163945876204e-001 -3.490658178817992e-001 -2.962988523684662e-002 6.921927098235242e-001 5.548609263255743e-002 3.445608445522281e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.044354838709676e+000 -7.276025037872651e-001 2.005854253489574e-001 -3.490658032222465e-001 -3.696137229523733e-002 6.933128724710594e-001 5.201337913623717e-002 3.410497222042844e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.052473118279568e+000 -7.278776449698003e-001 2.016167696891293e-001 -3.490657907144549e-001 -4.398839947518929e-002 6.932362248762051e-001 4.852629729303918e-002 3.381413494333477e-001 -2.107342425544702e-008 -4.440892098500626e-016 0.000000000000000e+000
5.060591397849461e+000 -7.278778983437697e-001 2.023645615356591e-001 -3.490657781978496e-001 -5.072522752751718e-002 6.919158359829660e-001 4.499017132625870e-002 3.359735887233959e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
5.068709677419353e+000 -7.275138178372670e-001 2.028042451740917e-001 -3.490657643859414e-001 -5.720686312297030e-002 6.893119217560323e-001 4.138389006636283e-002 3.346425160126333e-001 0.000000000000000e+000 2.220446049250313e-016 0.000000000000000e+000
5.076827956989245e+000 -7.267680567380445e-001 2.029440805931186e-001 -3.490657493586399e-001 -6.348969972336871e-002 6.853791311688465e-001 3.771429148581458e-002 3.341767873223324e-001 1.490116119384766e-008 -4.440892098500626e-016 0.000000000000000e+000
5.084946236559137e+000 -7.257489346677833e-001 2.028298503535879e-001 -3.490657344638206e-001 -6.962963255349774e-002 6.801121335009864e-001 3.402703114472392e-002 3.345055901500074e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.093064516129029e+000 -7.246948307371951e-001 2.025352022768341e-001 -3.490657214011768e-001 -7.565570047371861e-002 6.736232727846504e-001 3.040063945855695e-002 3.354473780930190e-001 -2.580956827951785e-008 0.000000000000000e+000 0.000000000000000e+000
5.101182795698922e+000 -7.238727823419411e-001 2.021402308483025e-001 -3.490657106785611e-001 -8.159468734035591e-002 6.661474992004971e-001 2.691061009958857e-002 3.367783780407364e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
5.109301075268814e+000 -7.234376763380577e-001 2.017073114065906e-001 -3.490657008934350e-001 -8.752992325956077e-002 6.579808924019781e-001 2.358668230752827e-002 3.383432457498010e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
5.117419354838706e+000 -7.233926238560509e-001 2.012691477385626e-001 -3.490656897673223e-001 -9.361232071125514e-002 6.494411548932170e-001 2.040669226036226e-002 3.400974297604887e-001 0.000000000000000e+000 -4.440892098500626e-016 0.000000000000000e+000
5.125537634408598e+000 -7.236657900686331e-001 2.008397406971314e-001 -3.490656756216823e-001 -1.000037260533451e-001 6.408777899085065e-001 1.732456854432789e-002 3.420565626497945e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.133655913978490e+000 -7.241946700454508e-001 2.004347021134088e-001 -3.490656578630997e-001 -1.068139520839584e-001 6.326787139453662e-001 1.429927219231315e-002 3.442242220900614e-001 0.000000000000000e+000 2.220446049250313e-016 0.000000000000000e+000
5.141774193548383e+000 -7.249499295923350e-001 2.000805599264153e-001 -3.490656365909947e-001 -1.140761296375752e-001 6.252254606408906e-001 1.131870762889363e-002 3.465530451742053e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.149892473118275e+000 -7.259143775477460e-001 1.998099689806514e-001 -3.490656119608052e-001 -1.217447004612255e-001 6.188216262855844e-001 8.420436610532206e-003 3.489392022993177e-001 0.000000000000000e+000 -4.440892098500626e-016 0.000000000000000e+000
5.158010752688167e+000 -7.270592069827608e-001 1.996466695402230e-001 -3.490655836819089e-001 -1.296928814243989e-001 6.136380370628713e-001 5.696035121322903e-003 3.512361494366860e-001 -3.650024149988857e-008 -4.440892098500626e-016 0.000000000000000e+000
5.166129032258059e+000 -7.283444206403331e-001 1.995902973444390e-001 -3.490655510700187e-001 -1.377083758515918e-001 6.096981985884545e-001 3.283966277984495e-003 3.532664258390221e-001 0.000000000000000e+000 6.661338147750939e-016 0.000000000000000e+000
5.174247311827951e+000 -7.297370116371839e-001 1.996168494173056e-001 -3.490655139352233e-001 -1.454914489201102e-001 6.069096266121137e-001 1.369061178834127e-003 3.548114879525640e-001 0.000000000000000e+000 -6.661338147750939e-016 0.000000000000000e+000
5.182365591397844e+000 -7.312227597307299e-001 1.996975517196886e-001 -3.490654738168085e-001 -1.526647031092288e-001 6.051255427728782e-001 1.777607781574311e-004 3.555974347222313e-001 1.490116119384766e-008 -2.220446049250313e-016 0.000000000000000e+000
5.190483870967736e+000 -7.327995872767960e-001 1.998245857643177e-001 -3.490654345668020e-001 -1.588044014463494e-001 6.042118965937691e-001 -5.290437726607550e-005 3.553058642532903e-001 0.000000000000000e+000 2.220446049250313e-016 0.000000000000000e+000
5.198602150537628e+000 -7.344568367361115e-001 2.000280529704797e-001 -3.490654016956373e-001 -1.634918582140403e-001 6.040698098302226e-001 8.748417991083007e-004 3.536167129829364e-001 -1.490116119384766e-008 0.000000000000000e+000 0.000000000000000e+000
5.206720430107520e+000 -7.361523909239293e-001 2.003717620950742e-001 -3.490653806231133e-001 -1.663676799390363e-001 6.045995863781679e-001 3.072356682027391e-003 3.502707201310085e-001 0.000000000000000e+000 -4.440892098500626e-016 0.000000000000000e+000
5.214838709677412e+000 -7.377976855815969e-001 2.009284206659083e-001 -3.490653747366380e-001 -1.671661160886964e-001 6.056949422504331e-001 6.531997594575280e-003 3.451215462210844e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.222956989247304e+000 -7.392519313645855e-001 2.017478129697188e-001 -3.490653844141841e-001 -1.657406474456369e-001 6.072922364866136e-001 1.111988934728315e-002 3.381769283135321e-001 0.000000000000000e+000 -4.440892098500626e-016 0.000000000000000e+000
5.231075268817197e+000 -7.403271936015686e-001 2.028333897884767e-001 -3.490654073218800e-001 -1.621145026762827e-001 6.093523702810222e-001 1.660141435339784e-002 3.296591005716903e-001 -2.107342425544702e-008 -2.220446049250313e-016 0.000000000000000e+000
5.239193548387089e+000 -7.408097834262822e-001 2.041407113619449e-001 -3.490654395618454e-001 -1.565380984716496e-001 6.117320541140701e-001 2.269030005276317e-002 3.200570177485468e-001 0.000000000000000e+000 2.220446049250313e-016 0.000000000000000e+000
5.247311827956981e+000 -7.405004964359248e-001 2.056028689033125e-001 -3.490654771827761e-001 -1.494879087802101e-001 6.140804913612061e-001 2.910287281131350e-002 3.100996707519398e-001 -1.490116119384766e-008 4.440892098500626e-016 0.000000000000000e+000
5.255430107526873e+000 -7.392740829472682e-001 2.071678991033230e-001 -3.490655173171087e-001 -1.415740440587539e-001 6.159038889419681e-001 3.560445405301674e-002 3.006242637188293e-001 -2.107342425544702e-008 -2.220446049250313e-016 0.000000000000000e+000
5.263548387096765e+000 -7.371473800830383e-001 2.088250594749970e-001 -3.490655583359917e-001 -1.333997799417399e-001 6.167366320568591e-001 4.204731089098012e-002 2.923913405691749e-001 -1.490116119384766e-008 2.220446049250313e-016 0.000000000000000e+000
5.271666666666658e+000 -7.343234390517084e-001 2.106123460032454e-001 -3.490655992325465e-001 -1.254569243064538e-001 6.162081206069949e-001 4.839762606185430e-002 2.859609671844003e-001 -2.580956827951785e-008 2.220446049250313e-016 0.000000000000000e+000
5.279784946236550e+000 -7.311768080590189e-001 2.126124500627007e-001 -3.490656388143853e-001 -1.180817307859856e-001 6.140412202090907e-001 5.473167822045490e-002 2.816733571768644e-001 2.107342425544702e-008 2.220446049250313e-016 0.000000000000000e+000
5.287903225806442e+000 -7.281781609098377e-001 2.149402945024250e-001 -3.490656752102830e-001 -1.114289596621849e-001 6.102037815994618e-001 6.119237032640016e-002 2.796509373703822e-001 -3.332000937312528e-008 -2.220446049250313e-016 0.000000000000000e+000
5.296021505376334e+000 -7.257883602821531e-001 2.177144796476527e-001 -3.490657060821019e-001 -1.054731663573114e-001 6.050461954182999e-001 6.793205212048101e-002 2.797968921129023e-001 1.490116119384766e-008 -2.220446049250313e-016 0.000000000000000e+000
5.304139784946226e+000 -7.243562128357787e-001 2.210109197374757e-001 -3.490657294419881e-001 -1.000813469917785e-001 5.991039795353016e-001 7.507262883829100e-002 2.818550930777798e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.312258064516119e+000 -7.240513226891787e-001 2.248178831863987e-001 -3.490657444701993e-001 -9.511377689434353e-002 5.927524931621330e-001 8.268959743835294e-002 2.855098203873105e-001 -2.580956827951785e-008 0.000000000000000e+000 0.000000000000000e+000
5.320376344086011e+000 -7.248526632605248e-001 2.290215139806588e-001 -3.490657518394125e-001 -9.047696300307928e-002 5.860834062166449e-001 9.081247445136596e-002 2.904486997359503e-001 -2.107342425544702e-008 6.661338147750939e-016 0.000000000000000e+000
5.328494623655903e+000 -7.265811381728228e-001 2.334336887597157e-001 -3.490657534934735e-001 -8.612732138043366e-002 5.790001570875222e-001 9.943617805421551e-002 2.963835869212048e-001 -1.490116119384766e-008 0.000000000000000e+000 0.000000000000000e+000
5.336612903225795e+000 -7.289429297179111e-001 2.378404109185803e-001 -3.490657520958979e-001 -8.205509830557145e-002 5.713623617782511e-001 1.085336622142362e-001 3.030592036917430e-001 -1.490116119384766e-008 0.000000000000000e+000 0.000000000000000e+000
5.344731182795687e+000 -7.315632609635738e-001 2.420370420545992e-001 -3.490657504677374e-001 -7.825979436858854e-002 5.631195374014664e-001 1.180541384875205e-001 3.102618514915608e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
5.352849462365580e+000 -7.340209015821113e-001 2.458447560172787e-001 -3.490657512456419e-001 -7.472475796900291e-002 5.544102123452855e-001 1.279113667316656e-001 3.178137378581700e-001 0.000000000000000e+000 -4.440892098500626e-016 0.000000000000000e+000
5.360967741935472e+000 -7.359180196439620e-001 2.491247177414833e-001 -3.490657567280549e-001 -7.138819608217140e-002 5.455742927133753e-001 1.379922478152893e-001 3.255194604886719e-001 0.000000000000000e+000 2.220446049250313e-016 0.000000000000000e+000
5.369086021505364e+000 -7.369901236743973e-001 2.517926439977192e-001 -3.490657686565490e-001 -6.811392537148642e-002 5.370613620304878e-001 1.481928456541068e-001 3.330940371495831e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.377204301075256e+000 -7.371787438982529e-001 2.538253819775302e-001 -3.490657876979286e-001 -6.469704069504223e-002 5.293110659648342e-001 1.584418390700380e-001 3.401653575848091e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.385322580645148e+000 -7.365928191742553e-001 2.552582781833752e-001 -3.490658130077129e-001 -6.091613699183185e-002 5.227013341955404e-001 1.686853932404472e-001 3.463617496418867e-001 -1.490116119384766e-008 -2.220446049250313e-016 0.000000000000000e+000
5.393440860215041e+000 -7.354142791781814e-001 2.561735118988466e-001 -3.490658426201599e-001 -5.658241656799534e-002 5.175630143293470e-001 1.788662385310743e-001 3.513901223081269e-001 0.000000000000000e+000 2.220446049250313e-016 0.000000000000000e+000
5.401559139784933e+000 -7.338473440433708e-001 2.566836195833568e-001 -3.490658744257909e-001 -5.155029159717417e-002 5.141968138464282e-001 1.889320454463903e-001 3.550526015536790e-001 -2.580956827951785e-008 0.000000000000000e+000 0.000000000000000e+000
