---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_rightturn6\PS_rightturn6-output-euler-rightarm-2dofstj.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
5.020000000000000e+000 -5.504011281996555e-001 2.572922715209585e-001 -3.490658503725031e-001 6.050925503115234e-002 2.659571415380601e-001 2.188949388510240e-001 6.925058475122298e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.028118279569892e+000 -5.498912835197227e-001 2.584377401081566e-001 -3.490658402570118e-001 6.176818015685304e-002 2.618889336659448e-001 2.209371481603475e-001 6.974291650581469e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
5.036236559139784e+000 -5.491668700842700e-001 2.592932256115559e-001 -3.490658461888558e-001 6.257226889248302e-002 2.573212739836491e-001 2.230284824699002e-001 7.026954195838514e-001 1.490116119384766e-008 0.000000000000000e+000 0.000000000000000e+000
5.044354838709676e+000 -5.482091684989585e-001 2.598753285965849e-001 -3.490658537558507e-001 6.293056398545271e-002 2.524254438299959e-001 2.251622226873160e-001 7.082369325296256e-001 0.000000000000000e+000 4.440892098500626e-016 0.000000000000000e+000
5.052473118279568e+000 -5.470903916636253e-001 2.602402158776687e-001 -3.490658622644888e-001 6.287654921892827e-002 2.474104595529268e-001 2.273505457641561e-001 7.139532184227838e-001 1.490116119384766e-008 2.220446049250313e-016 0.000000000000000e+000
5.060591397849461e+000 -5.459180497611795e-001 2.604611695250056e-001 -3.490658704334361e-001 6.245908396656152e-002 2.425077362218167e-001 2.296049614214155e-001 7.197312770163957e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.068709677419353e+000 -5.448209840110220e-001 2.606211467333257e-001 -3.490658769597476e-001 6.174752259366456e-002 2.379300660075746e-001 2.319368212625296e-001 7.254193902361074e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
5.076827956989245e+000 -5.439248377769150e-001 2.608024366909403e-001 -3.490658808154806e-001 6.082906250259468e-002 2.338153527076861e-001 2.343558818467781e-001 7.308089629079354e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.084946236559137e+000 -5.433206343727056e-001 2.610718676775492e-001 -3.490658815620453e-001 5.979965294405742e-002 2.301929516607808e-001 2.368647789137948e-001 7.356431419903239e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
5.093064516129029e+000 -5.430558870359813e-001 2.614729847143456e-001 -3.490658795115155e-001 5.875723893480167e-002 2.270149175102668e-001 2.394542797650385e-001 7.396509003822600e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.101182795698922e+000 -5.431482004604566e-001 2.620255384105066e-001 -3.490658755500024e-001 5.779258135598120e-002 2.242124957667240e-001 2.421023218268239e-001 7.426013732193200e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.109301075268814e+000 -5.435936740793906e-001 2.627163092280318e-001 -3.490658707435527e-001 5.697356469137049e-002 2.217048924306926e-001 2.447746436810284e-001 7.443523575507650e-001 1.490116119384766e-008 4.440892098500626e-016 0.000000000000000e+000
5.117419354838706e+000 -5.443644942976440e-001 2.634830415003906e-001 -3.490658660030114e-001 5.633849133388114e-002 2.193641740647755e-001 2.474294531925813e-001 7.448534899423069e-001 1.490116119384766e-008 2.220446049250313e-016 0.000000000000000e+000
5.125537634408598e+000 -5.454046435866450e-001 2.642193054008837e-001 -3.490658619521713e-001 5.590847046427738e-002 2.169993457622860e-001 2.500271018394656e-001 7.441130936306827e-001 0.000000000000000e+000 -4.440892098500626e-016 0.000000000000000e+000
5.133655913978490e+000 -5.466204655936012e-001 2.648015792371725e-001 -3.490658589287651e-001 5.569387108525969e-002 2.143962272902988e-001 2.525298910954119e-001 7.421923210679001e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.141774193548383e+000 -5.478653582323950e-001 2.650984562634799e-001 -3.490658570078234e-001 5.567193859892572e-002 2.113823610379672e-001 2.548790568515526e-001 7.392439637769571e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
