---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_rightturn6\PS_rightturn6-output-euler-leftarm.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralAbduction
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowFlexion
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowPronation
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristFlexion
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristAbduction
5.020000000000000e+000 -7.238801172323565e-001 1.995816909171848e-001 -3.490658499165786e-001 -1.327411511991716e-002 6.846158523653195e-001 6.503925330550546e-002 3.522908891027677e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
5.028118279569892e+000 -7.239475925696700e-001 2.010087741646021e-001 -3.490658683167444e-001 -2.138323893048799e-002 6.879150264439713e-001 6.119122315633869e-002 3.482491497707052e-001 0.000000000000000e+000 -4.440892098500626e-016 0.000000000000000e+000
5.036236559139784e+000 -7.244468591864512e-001 2.023059092539810e-001 -3.490658559060569e-001 -2.900942772954962e-002 6.902338824278381e-001 5.751696433533800e-002 3.442636763034629e-001 0.000000000000000e+000 -6.661338147750939e-016 0.000000000000000e+000
5.044354838709676e+000 -7.248847120409595e-001 2.034334304051237e-001 -3.490658461851742e-001 -3.634156297511848e-002 6.914198753178003e-001 5.386748473140643e-002 3.407379615992017e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.052473118279568e+000 -7.251621775820603e-001 2.043385979502173e-001 -3.490658364942563e-001 -4.337094769895900e-002 6.914037397136120e-001 5.022175125598417e-002 3.378156600147734e-001 -1.490116119384766e-008 0.000000000000000e+000 0.000000000000000e+000
5.060591397849461e+000 -7.251638696021669e-001 2.049781406246014e-001 -3.490658245726029e-001 -5.011222838944907e-002 6.901349227749410e-001 4.655480350510788e-002 3.356351479497703e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.068709677419353e+000 -7.247995385672719e-001 2.053299005349358e-001 -3.490658095095835e-001 -5.660059190052214e-002 6.875704092918378e-001 4.285389973386410e-002 3.342929738042064e-001 1.490116119384766e-008 -2.220446049250313e-016 0.000000000000000e+000
5.076827956989245e+000 -7.240513682468989e-001 2.054037520391736e-001 -3.490657919906450e-001 -6.289235269367532e-002 6.836628621343933e-001 3.913057425851606e-002 3.338180900624740e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
5.084946236559137e+000 -7.230278258652445e-001 2.052459052170641e-001 -3.490657739586968e-001 -6.904301607146657e-002 6.784068737989389e-001 3.543000803434124e-002 3.341396702616528e-001 2.107342425544702e-008 -2.220446049250313e-016 0.000000000000000e+000
5.093064516129029e+000 -7.219681121228884e-001 2.049299462505583e-001 -3.490657576164341e-001 -7.508102421151630e-002 6.719164110143006e-001 3.182624433375537e-002 3.350758966785092e-001 0.000000000000000e+000 -4.440892098500626e-016 0.000000000000000e+000
5.101182795698922e+000 -7.211404301106397e-001 2.045355981946959e-001 -3.490657438859244e-001 -8.103258557961546e-002 6.644289519504246e-001 2.838821833143563e-002 3.364026604325278e-001 2.980232238769531e-008 0.000000000000000e+000 0.000000000000000e+000
5.109301075268814e+000 -7.207006804268287e-001 2.041239883744832e-001 -3.490657316691799e-001 -8.698067948538268e-002 6.562432044154656e-001 2.513842679871334e-002 3.379643800536825e-001 0.000000000000000e+000 -4.440892098500626e-016 0.000000000000000e+000
5.117419354838706e+000 -7.206526191797077e-001 2.037262927985970e-001 -3.490657188518223e-001 -9.307616386973860e-002 6.476789075751231e-001 2.204858325259943e-002 3.397164683201224e-001 2.107342425544702e-008 0.000000000000000e+000 0.000000000000000e+000
5.125537634408598e+000 -7.209248206994161e-001 2.033560454017283e-001 -3.490657037577185e-001 -9.948102800418646e-002 6.390866550681567e-001 1.906934776489758e-002 3.416747472843598e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
5.133655913978490e+000 -7.214551006534583e-001 2.030289575926132e-001 -3.490656855695619e-001 -1.063051427686375e-001 6.308549269459103e-001 1.615888946280114e-002 3.438430084212383e-001 -2.580956827951785e-008 -2.220446049250313e-016 0.000000000000000e+000
5.141774193548383e+000 -7.222143408967715e-001 2.027705482550288e-001 -3.490656638700346e-001 -1.135813237357226e-001 6.233658969605599e-001 1.330512719922761e-002 3.461739494770013e-001 0.000000000000000e+000 2.220446049250313e-016 0.000000000000000e+000
