---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss9\PS_ngait_og_ss9-output-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
4.161666666666666e+000 2.147564500739973e-001 1.824681086343838e-001 1.035628141364102e+000 1.423689510682012e+000 -2.117823168814725e-002 3.074513937024714e+000 -2.942043170316914e-001 2.225909903837314e-001 5.833732945316239e-002 0.000000000000000e+000
4.169729729729729e+000 2.059873111935649e-001 1.813091521215801e-001 1.034609031697683e+000 1.422813819826198e+000 -2.081630323988071e-002 3.071779260366280e+000 -2.942812982934547e-001 2.206185830344050e-001 5.776262858101652e-002 0.000000000000000e+000
4.177792792792793e+000 1.970512378942268e-001 1.800922613571632e-001 1.033627533362322e+000 1.422005692675370e+000 -2.115171053617515e-002 3.068590918920573e+000 -2.946718588562026e-001 2.183599607094865e-001 5.787821686522941e-002 0.000000000000000e+000
4.185855855855856e+000 1.879207524318070e-001 1.787913864062534e-001 1.032693660060326e+000 1.421152154181721e+000 -2.205606772989732e-002 3.064795578732620e+000 -2.951104617189423e-001 2.160685097858019e-001 5.875691077061970e-002 0.000000000000000e+000
4.193918918918919e+000 1.785821667635554e-001 1.773866870405939e-001 1.031827813676497e+000 1.420227221382440e+000 -2.328910846523002e-002 3.060329550450606e+000 -2.952285721034536e-001 2.138804786947111e-001 6.037822079798642e-002 0.000000000000000e+000
4.201981981981982e+000 1.690384579081358e-001 1.758710756386648e-001 1.031057417645281e+000 1.419268704410367e+000 -2.449144282313109e-002 3.055254731139021e+000 -2.945643738250163e-001 2.118206465908654e-001 6.253729913781282e-002 0.000000000000000e+000
4.210045045045045e+000 1.593088589882847e-001 1.742558462397061e-001 1.030411667289754e+000 1.418364360754812e+000 -2.527445158646069e-002 3.049741676419834e+000 -2.926846394047857e-001 2.097891345592353e-001 6.488257274195652e-002 0.000000000000000e+000
4.218108108108108e+000 1.494276881289847e-001 1.725710507320049e-001 1.029917356076001e+000 1.417640365361577e+000 -2.530933184291273e-002 3.044030084288954e+000 -2.892988297129285e-001 2.075640413946088e-001 6.699364129195408e-002 0.000000000000000e+000
4.226171171171171e+000 1.394424059447783e-001 1.708609730702217e-001 1.029597099991589e+000 1.417251305037634e+000 -2.438784508298175e-002 3.038378481712537e+000 -2.843281315703188e-001 2.048267059012535e-001 6.848250745594819e-002 0.000000000000000e+000
4.234234234234235e+000 1.294101172103766e-001 1.691779793131313e-001 1.029469907429041e+000 1.417376137909440e+000 -2.244333192266423e-002 3.033013981084240e+000 -2.779148982705459e-001 2.011927826820032e-001 6.908404628530045e-002 0.000000000000000e+000
4.242297297297298e+000 1.193921186979369e-001 1.675748771464464e-001 1.029552730569263e+000 1.418231809736675e+000 -1.954708564887309e-002 3.028101660727736e+000 -2.703937419504229e-001 1.962301572359934e-001 6.869484648582759e-002 0.000000000000000e+000
4.250360360360361e+000 1.094460120011018e-001 1.660943348000241e-001 1.029860558825598e+000 1.420085628872412e+000 -1.589997161166501e-002 3.023749058539761e+000 -2.622515650862465e-001 1.894893712098140e-001 6.734777147527331e-002 0.000000000000000e+000
4.258423423423424e+000 9.961641272053078e-002 1.647590841505178e-001 1.030402647069386e+000 1.423225211191281e+000 -1.182530875034127e-002 3.020028503904079e+000 -2.540860746286022e-001 1.805828081674028e-001 6.515949252290000e-002 0.000000000000000e+000
4.266486486486487e+000 8.992849335396393e-002 1.635700785881017e-001 1.031175332368582e+000 1.427879853214258e+000 -7.759076927250641e-003 3.016982355499409e+000 -2.465644179417663e-001 1.692922915209713e-001 6.230184766638859e-002 0.000000000000000e+000
4.274549549549550e+000 8.038787381334900e-002 1.625136255817067e-001 1.032155975229351e+000 1.434124297502880e+000 -4.215646535032924e-003 3.014614079276607e+000 -2.403656654903924e-001 1.556645249717427e-001 5.899369330448369e-002 0.000000000000000e+000
4.282612612612613e+000 7.098593305027598e-002 1.615699843706229e-001 1.033302813135623e+000 1.441802748337605e+000 -1.698827770700850e-003 3.012895779458307e+000 -2.360742216411520e-001 1.400774209459820e-001 5.547233669700494e-002 0.000000000000000e+000
