---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss9\PS_ngait_og_ss9-output-euler-leftarm.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralAbduction
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowFlexion
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowPronation
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristFlexion
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristAbduction
4.161666666666666e+000 -7.251702823747911e-001 2.116845130096536e-001 -3.490658370613444e-001 -7.563790175092988e-002 8.687616115665079e-001 1.439161594452113e-002 2.739610080867542e-001 -3.942476676500724e-008 -4.440892098500626e-016 0.000000000000000e+000
4.169729729729729e+000 -7.244676708566185e-001 2.111620091953632e-001 -3.490656716136023e-001 -7.722660509245571e-002 8.713789056391298e-001 1.597083615616290e-002 2.719558968903345e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
4.177792792792793e+000 -7.244851725405098e-001 2.102233520406793e-001 -3.490656696356789e-001 -7.747187972844682e-002 8.758299783160025e-001 1.832301128075603e-002 2.683376654644922e-001 -2.107342425544702e-008 -4.440892098500626e-016 0.000000000000000e+000
4.185855855855856e+000 -7.247037808451627e-001 2.088153200206819e-001 -3.490656628974211e-001 -7.687484526686306e-002 8.817666922943425e-001 2.107894393890282e-002 2.636102105093096e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
4.193918918918919e+000 -7.250454997681020e-001 2.069421182144586e-001 -3.490656573120057e-001 -7.568261308355706e-002 8.890680542393379e-001 2.407134535683532e-002 2.579606114143459e-001 2.107342425544702e-008 -4.440892098500626e-016 0.000000000000000e+000
4.201981981981982e+000 -7.254445953784986e-001 2.046659609631987e-001 -3.490656519203256e-001 -7.416233832664609e-002 8.975494178877645e-001 2.716770909811054e-002 2.516055069371452e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
4.210045045045045e+000 -7.258812007615342e-001 2.021309508459814e-001 -3.490656455286819e-001 -7.254578237621212e-002 9.070062494113325e-001 3.030325495688490e-002 2.447647919426245e-001 2.107342425544702e-008 4.440892098500626e-016 0.000000000000000e+000
4.218108108108108e+000 -7.263858048720534e-001 1.995643212050231e-001 -3.490656374587756e-001 -7.097104500947649e-002 9.173590374524512e-001 3.349629424664474e-002 2.376374681786942e-001 0.000000000000000e+000 2.220446049250313e-016 0.000000000000000e+000
4.226171171171171e+000 -7.270137535746752e-001 1.972480971707356e-001 -3.490656281463396e-001 -6.944710253378883e-002 9.287296889866559e-001 3.685095660246687e-002 2.303810829146023e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
4.234234234234235e+000 -7.278115099666289e-001 1.954703174905836e-001 -3.490656193295592e-001 -6.786435103985844e-002 9.413077071345042e-001 4.055061985208543e-002 2.231141456262758e-001 1.490116119384766e-008 0.000000000000000e+000 0.000000000000000e+000
4.242297297297298e+000 -7.287938876302339e-001 1.944711125682319e-001 -3.490656137462229e-001 -6.602959300732891e-002 9.551474765868768e-001 4.483010329558321e-002 2.159310259310422e-001 2.107342425544702e-008 6.661338147750939e-016 0.000000000000000e+000
4.250360360360361e+000 -7.299433674099355e-001 1.943962021413077e-001 -3.490656146422317e-001 -6.369257572154941e-002 9.700657466977122e-001 4.992223431715420e-002 2.088976804416702e-001 1.490116119384766e-008 -2.220446049250313e-016 0.000000000000000e+000
4.258423423423424e+000 -7.312301748480345e-001 1.952761186729841e-001 -3.490656253312014e-001 -6.056711441566609e-002 9.856459499072999e-001 5.600070603296165e-002 2.020314329041220e-001 -2.107342425544702e-008 4.440892098500626e-016 0.000000000000000e+000
4.266486486486487e+000 -7.326333894075146e-001 1.970489769570829e-001 -3.490656487871354e-001 -5.636051371981998e-002 1.001324390147209e+000 6.314930434424433e-002 1.952938984422473e-001 -1.490116119384766e-008 -6.661338147750939e-016 0.000000000000000e+000
4.274549549549550e+000 -7.341425006567033e-001 1.996097108579191e-001 -3.490656870354358e-001 -5.081133588583731e-002 1.016546288829491e+000 7.135998652745894e-002 1.886072321352405e-001 0.000000000000000e+000 -2.220446049250313e-016 0.000000000000000e+000
4.282612612612613e+000 -7.357353872840414e-001 2.028422579155977e-001 -3.490657401325177e-001 -4.374025742319310e-002 1.030891030573789e+000 8.053189994595446e-002 1.818955273038864e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
