Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile3.SubTalarEversion
 6.250000000000000e+000, 8.102353951735442e-001, 4.226348133896840e-002, 5.252919451839860e-001, 8.985311606370166e-001, 4.533373595731232e-002, 2.922180091956562e-001
 6.258333333333334e+000, 8.094391802068396e-001, 4.332712263635141e-002, 5.237817487540283e-001, 9.019828894923669e-001, 5.164036809059808e-002, 2.981538423042388e-001
 6.266666666666667e+000, 8.092261407484733e-001, 4.448732143987444e-002, 5.220178523319372e-001, 9.066011625365565e-001, 5.698606581345734e-002, 3.046481579251147e-001
 6.275000000000000e+000, 8.095539092070764e-001, 4.572861698029884e-002, 5.200144169178648e-001, 9.122643993184404e-001, 6.137070347158374e-002, 3.115543191821598e-001
 6.283333333333333e+000, 8.103443236043844e-001, 4.703365934201931e-002, 5.178043817178966e-001, 9.188279824359690e-001, 6.480026087511723e-002, 3.187430723976309e-001
 6.291666666666667e+000, 8.114914922703448e-001, 4.838353724660749e-002, 5.154405867029241e-001, 9.261278986194952e-001, 6.729405237994625e-002, 3.261071383565096e-001
 6.300000000000000e+000, 8.128732035964191e-001, 4.975928765679738e-002, 5.129929746352258e-001, 9.339908610168481e-001, 6.888408476224868e-002, 3.335581375921540e-001
 6.308333333333334e+000, 8.143642562297855e-001, 5.114291626629752e-002, 5.105427022528277e-001, 9.422472871514535e-001, 6.960833163576775e-002, 3.410222394801642e-001
 6.316666666666666e+000, 8.158483017574022e-001, 5.251713712665751e-002, 5.081746454125921e-001, 9.507425128488454e-001, 6.950235039450194e-002, 3.484362462762907e-001
 6.325000000000000e+000, 8.172269124935971e-001, 5.386483901699268e-002, 5.059693200168994e-001, 9.593448121454762e-001, 6.859342238220643e-002, 3.557428880287577e-001
 6.333333333333333e+000, 8.184266854384934e-001, 5.516931884815635e-002, 5.039941763813129e-001, 9.679512175313505e-001, 6.689953832679441e-002, 3.628844350836731e-001
 6.341666666666667e+000, 8.194037382053722e-001, 5.641498240994558e-002, 5.022960693717423e-001, 9.764906139826745e-001, 6.443270502342723e-002, 3.697954783943659e-001
 6.350000000000000e+000, 8.201432533673132e-001, 5.758784678908113e-002, 5.008984595940343e-001, 9.849222901932445e-001, 6.120404564595858e-002, 3.763979046947942e-001
 6.358333333333333e+000, 8.206538719841449e-001, 5.867597645852496e-002, 4.998042039896332e-001, 9.932300537599620e-001, 5.722854789198388e-002, 3.826010077895426e-001
 6.366666666666667e+000, 8.209592145250970e-001, 5.967003918590197e-002, 4.990017526119540e-001, 1.001413634990255e+000, 5.252934672231537e-002, 3.883076507962975e-001
 6.375000000000000e+000, 8.210886875356708e-001, 6.056345164711496e-002, 4.984723704849884e-001, 1.009478567413807e+000, 4.714272217104967e-002, 3.934249785769067e-001
 6.383333333333334e+000, 8.210692052192214e-001, 6.135169040399591e-002, 4.981964725048779e-001, 1.017425756173970e+000, 4.112329461009581e-002, 3.978748751625934e-001
 6.391666666666667e+000, 8.209191051738937e-001, 6.203106134662706e-002, 4.981580149055456e-001, 1.025243011493209e+000, 3.454541218396650e-002, 4.015993103842108e-001
 6.400000000000000e+000, 8.206446387137814e-001, 6.259752967534737e-002, 4.983470335419714e-001, 1.032900462727945e+000, 2.749719018376440e-002, 4.045605326748437e-001
 6.408333333333333e+000, 8.202388899784935e-001, 6.304592050982683e-002, 4.987605282223102e-001, 1.040349807181988e+000, 2.007008639482897e-002, 4.067395142615878e-001
 6.416666666666667e+000, 8.196830828366646e-001, 6.336939126717955e-002, 4.994018290964816e-001, 1.047526166247863e+000, 1.235088926619581e-002, 4.081355092435674e-001
 6.425000000000000e+000, 8.189497992545923e-001, 6.355898268228555e-002, 5.002790640033370e-001, 1.054351439575286e+000, 4.419025600972079e-003, 4.087668727450805e-001
 6.433333333333334e+000, 8.180069944626318e-001, 6.360316188437487e-002, 5.014030122011167e-001, 1.060738529023865e+000,-3.652998878619700e-003, 4.086706436845790e-001
 6.441666666666666e+000, 8.168218565440920e-001, 6.348754548790359e-002, 5.027836596695579e-001, 1.066596599802734e+000,-1.179866317432510e-002, 4.078984445537110e-001
 6.450000000000000e+000, 8.153638927516822e-001, 6.319527961429516e-002, 5.044252778016176e-001, 1.071837683156485e+000,-1.995697492408057e-002, 4.065088318498595e-001
 6.458333333333333e+000, 8.136070701157869e-001, 6.270807773549714e-002, 5.063218847712536e-001, 1.076383530785806e+000,-2.807261983538352e-002, 4.045591735943547e-001
 6.466666666666667e+000, 8.115316061445111e-001, 6.200737614032303e-002, 5.084555656089536e-001, 1.080170861410589e+000,-3.609650618528500e-002, 4.021009015007330e-001
 6.475000000000001e+000, 8.091259058673077e-001, 6.107557271570707e-002, 5.107979208816245e-001, 1.083154356204749e+000,-4.398583786308957e-002, 3.991796949466200e-001
 6.483333333333333e+000, 8.063881195104657e-001, 5.989753332705439e-002, 5.133127818108181e-001, 1.085307537771014e+000,-5.170259222088332e-002, 3.958396426764865e-001
 6.491666666666667e+000, 8.033260195031675e-001, 5.846204154377266e-002, 5.159588964039558e-001, 1.086620909564215e+000,-5.921057686064407e-002, 3.921291398711028e-001
 6.500000000000000e+000, 7.999543751352389e-001, 5.676267871432628e-002, 5.186928214301521e-001, 1.087097005843061e+000,-6.647279940685193e-002, 3.881055286964025e-001
 6.508333333333334e+000, 7.962911687303966e-001, 5.479781642352632e-002, 5.214719074241885e-001, 1.086744365173379e+000,-7.345056340211349e-002, 3.838362884087492e-001
 6.516666666666667e+000, 7.923551104701582e-001, 5.256972104705993e-002, 5.242562632476778e-001, 1.085573547188242e+000,-8.010430817634151e-002, 3.793971665480979e-001
 6.525000000000000e+000, 7.881646225340289e-001, 5.008280054810133e-002, 5.270095591993677e-001, 1.083595984639742e+000,-8.639561961412398e-002, 3.748694774124152e-001
 6.533333333333333e+000, 7.837366635620741e-001, 4.734155027963571e-002, 5.296996341957830e-001, 1.080824167358620e+000,-9.228989034003998e-002, 3.703377397902254e-001
 6.541666666666667e+000, 7.790855815802971e-001, 4.434971953694133e-002, 5.322987105982312e-001, 1.077272189430847e+000,-9.775888882333306e-002, 3.658871080531903e-001
 6.550000000000000e+000, 7.742233097280816e-001, 4.111123913610881e-002, 5.347823012196172e-001, 1.072956703540890e+000,-1.027824115124631e-001, 3.616003530126011e-001
