Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.SubTalarEversion
 6.250000000000000e+000,-1.892771239848369e-001, 5.421098829841231e-002, 6.005739161150109e-001, 2.401650019379366e-001,-3.950332284583816e-001,-2.217633641331798e-001
 6.258333333333334e+000,-1.933842521424740e-001, 5.249605813844616e-002, 6.008696922712979e-001, 2.392131132628959e-001,-3.977224180041774e-001,-2.249832149637589e-001
 6.266666666666667e+000,-1.974993008423005e-001, 5.081473470442321e-002, 6.012088672188044e-001, 2.382757724678155e-001,-4.005891083699656e-001,-2.282982565005350e-001
 6.275000000000000e+000,-2.016294765765802e-001, 4.919956825626004e-002, 6.016052187662462e-001, 2.373479273877602e-001,-4.035802616627074e-001,-2.317254926549034e-001
 6.283333333333333e+000,-2.057867582351731e-001, 4.768159287211149e-002, 6.020674229018248e-001, 2.364230568236301e-001,-4.066459877951585e-001,-2.352785635912495e-001
 6.291666666666667e+000,-2.099848139043086e-001, 4.628976271547436e-002, 6.025980698566675e-001, 2.354941042799728e-001,-4.097396129600041e-001,-2.389667978282408e-001
 6.300000000000000e+000,-2.142370833182450e-001, 4.505061356466689e-002, 6.031935349298355e-001, 2.345542698454621e-001,-4.128170112164387e-001,-2.427951043929096e-001
 6.308333333333334e+000,-2.185544483745770e-001, 4.398869782302040e-002, 6.038447080015454e-001, 2.335982339737011e-001,-4.158359764139261e-001,-2.467641586738598e-001
 6.316666666666666e+000,-2.229431106707441e-001, 4.312746286549829e-002, 6.045383122109990e-001, 2.326227809871753e-001,-4.187557559348455e-001,-2.508704723141420e-001
 6.325000000000000e+000,-2.274032786786343e-001, 4.248903696609685e-002, 6.052582144744571e-001, 2.316261624714206e-001,-4.215365545606236e-001,-2.551050582244603e-001
 6.333333333333333e+000,-2.319285587225687e-001, 4.209136020563964e-002, 6.059864615883054e-001, 2.306068111162636e-001,-4.241390617701542e-001,-2.594491203862565e-001
 6.341666666666667e+000,-2.365059034628111e-001, 4.194421474630428e-002, 6.067044720502420e-001, 2.295624499331118e-001,-4.265241196487366e-001,-2.638692528616052e-001
 6.350000000000000e+000,-2.411165450911562e-001, 4.204777784072378e-002, 6.073949471709138e-001, 2.284899385750236e-001,-4.286523458229393e-001,-2.683181214542604e-001
 6.358333333333333e+000,-2.457379195706278e-001, 4.239441081593731e-002, 6.080441173702457e-001, 2.273855463266939e-001,-4.304834246483531e-001,-2.727419487088177e-001
 6.366666666666667e+000,-2.503458423256160e-001, 4.297151817580835e-002, 6.086435428529320e-001, 2.262452782451782e-001,-4.319749116958655e-001,-2.770900406326148e-001
 6.375000000000000e+000,-2.549163124078186e-001, 4.376386252382791e-002, 6.091914425918815e-001, 2.250649777601430e-001,-4.330804283860264e-001,-2.813219620367767e-001
 6.383333333333334e+000,-2.594266985022492e-001, 4.475480201164994e-002, 6.096939081154410e-001, 2.238400673644321e-001,-4.337474789716490e-001,-2.854109173690776e-001
