Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
 6.250000000000000e+000, 1.481422716249989e-001, 1.896450195833231e-001, 1.462360163322151e+000,-1.654209762550853e+000,-2.941485792023848e+000, 1.805504731744945e-002,-5.515109591480220e-001, 6.108401455772804e-002,-5.671631890553576e-002, 1.110223024625156e-016, 2.220446049250313e-016,-2.775557561562891e-017
 6.258333333333334e+000, 1.443169789461546e-001, 1.898758753926522e-001, 1.461824167884580e+000,-1.652175916635355e+000,-2.942162473086221e+000, 1.961462875314846e-002,-5.510285648209339e-001, 6.123066935762179e-002,-5.717448836820645e-002, 2.775557561562891e-017,-2.220446049250313e-016, 1.110223024625156e-016
 6.266666666666667e+000, 1.404459625380923e-001, 1.901091432128591e-001, 1.461281674129281e+000,-1.650136930867805e+000,-2.942897919044276e+000, 2.117943591312876e-002,-5.506223671657390e-001, 6.147015794863351e-002,-5.768296217202768e-002, 2.775557561562891e-017, 0.000000000000000e+000, 2.775557561562891e-017
 6.275000000000000e+000, 1.365319789752313e-001, 1.903456745165322e-001, 1.460736181707749e+000,-1.648121065735972e+000,-2.943680719294665e+000, 2.275263336006539e-002,-5.503116855491516e-001, 6.182858452309939e-002,-5.825328206372376e-002, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 6.283333333333333e+000, 1.325759374001311e-001, 1.905864691949241e-001, 1.460191244483766e+000,-1.646155885853338e+000,-2.944497260380506e+000, 2.434256747448815e-002,-5.501106715587721e-001, 6.232719342135761e-002,-5.889945966323421e-002,-2.775557561562891e-017, 3.330669073875470e-016, 2.775557561562891e-017
 6.291666666666667e+000, 1.285770011894802e-001, 1.908327700799525e-001, 1.459650421321720e+000,-1.644267400170549e+000,-2.945334123510581e+000, 2.596151153117132e-002,-5.500258028913987e-001, 6.298161354681761e-002,-5.963575783557024e-002, 2.775557561562891e-017, 4.440892098500626e-016, 1.110223024625157e-016
 6.300000000000000e+000, 1.245328197642429e-001, 1.910861739862590e-001, 1.459117321628899e+000,-1.642479313899843e+000,-2.946179367612169e+000, 2.762427480737362e-002,-5.500554671889065e-001, 6.380128515563112e-002,-6.047455628004719e-002, 0.000000000000000e+000,-1.110223024625156e-016, 5.551115123125782e-017
 6.308333333333334e+000, 1.204399086507709e-001, 1.913487716826207e-001, 1.458595664274723e+000,-1.640812846584904e+000,-2.947023873620245e+000, 2.934668462932377e-002,-5.501901219699723e-001, 6.478928487341129e-002,-6.142437193121816e-002,-5.551115123125782e-017, 2.220446049250313e-016, 5.551115123125782e-017
 6.316666666666666e+000, 1.162941231102020e-001, 1.916232735361368e-001, 1.458089316487568e+000,-1.639287187128901e+000,-2.947862714964632e+000, 3.114384009426674e-002,-5.504128665902266e-001, 6.594290651230074e-002,-6.248787921793512e-002, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.325000000000000e+000, 1.120912959060930e-001, 1.919129610478133e-001, 1.457602236683585e+000,-1.637919691686970e+000,-2.948696190957042e+000, 3.302764905108768e-002,-5.507007615489473e-001, 6.725493637253244e-002,-6.365994392944960e-002,-1.110223024625157e-016, 2.220446049250313e-016,-5.551115123125783e-017
 6.333333333333333e+000, 1.078282366832317e-001, 1.922212979612505e-001, 1.457138255509263e+000,-1.636724660381683e+000,-2.949530099453665e+000, 3.500292489241463e-002,-5.510275837966292e-001, 6.871502479906248e-002,-6.492517923680657e-002, 8.326672684688673e-017,-1.110223024625156e-016, 5.551115123125782e-017
 6.341666666666667e+000, 1.035038897926471e-001, 1.925513281508408e-001, 1.456700829511017e+000,-1.635711462669939e+000,-2.950375107123997e+000, 3.706324024293650e-002,-5.513676846457296e-001, 7.031123469539304e-002,-6.625569656542335e-002, 2.775557561562891e-017, 0.000000000000000e+000,-5.551115123125782e-017
 6.350000000000000e+000, 9.911998543020383e-002, 1.929052456340092e-001, 1.456293030777326e+000,-1.634884021137657e+000,-2.951245342905718e+000, 3.918954015680987e-002,-5.516992683809312e-001, 7.203172401003306e-002,-6.761178344182833e-002,-8.326672684688674e-017, 4.440892098500626e-016, 8.326672684688674e-017
 6.358333333333333e+000, 9.468087730531988e-002, 1.932843024875369e-001, 1.455917810760255e+000,-1.634241864358548e+000,-2.952156633336069e+000, 4.135255679029548e-002,-5.520058371671125e-001, 7.386558728098142e-002,-6.894678459366520e-002,-5.551115123125784e-017, 0.000000000000000e+000,-5.551115123125784e-017
 6.366666666666667e+000, 9.019290527351034e-002, 1.936889257001582e-001, 1.455578364922609e+000,-1.633781495441841e+000,-2.953124827763300e+000, 4.351711085067800e-002,-5.522762822460355e-001, 7.580248173099566e-002,-7.021392638356011e-002, 2.775557561562891e-017,-4.440892098500626e-016,-2.775557561562891e-017
 6.375000000000000e+000, 8.566369315792360e-002, 1.941189443403859e-001, 1.455278482076852e+000,-1.633497368998875e+000,-2.954164437297660e+000, 4.564599032441041e-002,-5.525045824638125e-001, 7.783128948448828e-002,-7.137212799880301e-002, 2.775557561562891e-017, 0.000000000000000e+000,-8.326672684688673e-017
