Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  2.066666666666667e+00,  3.983733828937659e-01,  5.666994277803816e-03,  1.757687011210554e-01, -3.091958195673293e-02,  5.549809637588148e-02,  1.998304847756436e-01
  2.075000000000000e+00,  3.996598771827616e-01,  4.947697755551150e-03,  1.716610665317622e-01, -1.270485204015233e-02,  6.378320522871668e-02,  1.983339283436469e-01
  2.083333333333333e+00,  4.006635379309921e-01,  3.993475079176578e-03,  1.676051152363578e-01,  6.016743544244971e-03,  7.343322566415075e-02,  1.969525176952487e-01
  2.091666666666667e+00,  4.013797845125502e-01,  2.774098407253511e-03,  1.636341820351944e-01,  2.494124546140041e-02,  8.413512209556376e-02,  1.957466732379884e-01
  2.100000000000000e+00,  4.018111862834501e-01,  1.252882816230816e-03,  1.597776920964383e-01,  4.385971561809918e-02,  9.543506918637425e-02,  1.947387738753897e-01
  2.108333333333333e+00,  4.019556466042333e-01, -6.080923249041081e-04,  1.560637840089777e-01,  6.263183979304369e-02,  1.067921209632676e-01,  1.939228927930719e-01
  2.116666666666667e+00,  4.017910699452283e-01, -2.841646888886995e-03,  1.525197411370097e-01,  8.114571940458835e-02,  1.176544993722853e-01,  1.932783549943824e-01
  2.125000000000000e+00,  4.012639982736795e-01, -5.467983995176118e-03,  1.491738358360551e-01,  9.928196499710072e-02,  1.275319074504193e-01,  1.927738530923952e-01
  2.133333333333334e+00,  4.002852878137304e-01, -8.488340275096373e-03,  1.460576241209702e-01,  1.168902921944936e-01,  1.360448209064773e-01,  1.923660141479165e-01
  2.141666666666667e+00,  3.987240509285206e-01, -1.188354302146588e-02,  1.432014924460636e-01,  1.337592220080422e-01,  1.429540297227671e-01,  1.920114628039243e-01
  2.150000000000000e+00,  3.964275753135061e-01, -1.561439965940492e-02,  1.406348643706256e-01,  1.496296308195497e-01,  1.481559068982608e-01,  1.916714953686011e-01
  2.158333333333334e+00,  3.932364601573836e-01, -1.962624473315255e-02,  1.383819925310349e-01,  1.642070661725362e-01,  1.516639486451419e-01,  1.913251428788073e-01
  2.166666666666667e+00,  3.890175705737635e-01, -2.385262189219151e-02,  1.364610177586304e-01,  1.772090547261043e-01,  1.535708688736435e-01,  1.909701938744077e-01
  2.175000000000000e+00,  3.836865359600986e-01, -2.821980448703387e-02,  1.348811875068971e-01,  1.884035129863628e-01,  1.540120265410432e-01,  1.906240983646716e-01
  2.183333333333334e+00,  3.772239350065953e-01, -3.265086322704813e-02,  1.336414608387455e-01,  1.976408640322539e-01,  1.531350254092053e-01,  1.903207935839495e-01
  2.191666666666667e+00,  3.696811975398221e-01, -3.706990061155158e-02,  1.327295383879391e-01,  2.048709822759691e-01,  1.510801024092490e-01,  1.901071204732883e-01
  2.200000000000000e+00,  3.611763110676270e-01, -4.140636104020445e-02,  1.321217491349509e-01,  2.101442205200904e-01,  1.479710039518099e-01,  1.900400578780564e-01
  2.208333333333333e+00,  3.518804607505656e-01, -4.559848536896305e-02,  1.317851194345580e-01,  2.135988434165483e-01,  1.439139586983667e-01,  1.901843645285458e-01
  2.216666666666667e+00,  3.419977439031711e-01, -4.959514302528389e-02,  1.316820539904287e-01,  2.154383471304216e-01,  1.390015741701533e-01,  1.906094604626621e-01
  2.225000000000000e+00,  3.317412087188493e-01, -5.335640939347686e-02,  1.317760770030387e-01,  2.159027137350016e-01,  1.333194807291436e-01,  1.913853795709239e-01
  2.233333333333333e+00,  3.213090740571823e-01, -5.685351171875408e-02,  1.320366949712250e-01,  2.152384452124771e-01,  1.269547314245870e-01,  1.925787350163577e-01
  2.241666666666667e+00,  3.108649308609936e-01, -6.006806715437740e-02,  1.324427980704206e-01,  2.136724104789069e-01,  1.200034100546115e-01,  1.942488228854983e-01
  2.250000000000000e+00,  3.005247953494663e-01, -6.299047700213567e-02,  1.329843117313992e-01,  2.113935993814722e-01,  1.125727005452467e-01,  1.964427023272732e-01
  2.258333333333334e+00,  2.903526749362020e-01, -6.561800041865773e-02,  1.336615454849331e-01,  2.085451102569836e-01,  1.047760440270524e-01,  1.991898969545293e-01
  2.266666666666667e+00,  2.803647313055279e-01, -6.795329473378797e-02,  1.344826332826479e-01,  2.052257656290039e-01,  9.672592826186643e-02,  2.024993724583185e-01
  2.275000000000000e+00,  2.705396419991622e-01, -7.000356074586511e-02,  1.354604581917488e-01,  2.014979698067358e-01,  8.852840327791217e-02,  2.063588108767302e-01
  2.283333333333334e+00,  2.608313934726747e-01, -7.177999213817210e-02,  1.366101156222631e-01,  1.973978809954330e-01,  8.027934566919366e-02,  2.107343259121101e-01
  2.291666666666667e+00,  2.511815278968724e-01, -7.329764749445244e-02,  1.379468645902676e-01,  1.929448704209164e-01,  7.206185607176296e-02,  2.155710085768272e-01
  2.300000000000000e+00,  2.415294458014300e-01, -7.457567836171330e-02,  1.394840967691546e-01,  1.881489653714598e-01,  6.394498547548280e-02,  2.207952548519035e-01
  2.308333333333334e+00,  2.318210310631219e-01, -7.563722989996013e-02,  1.412313353808938e-01,  1.830172808925996e-01,  5.598318606540352e-02,  2.263182036938278e-01
  2.316666666666667e+00,  2.220158353813033e-01, -7.650887315985710e-02,  1.431923140969396e-01,  1.775600516389685e-01,  4.821571500405470e-02,  2.320403218746144e-01
  2.325000000000000e+00,  2.120911902566087e-01, -7.722016025085576e-02,  1.453629717772152e-01,  1.717941214082218e-01,  4.066672265924994e-02,  2.378581926125803e-01
