Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
 2.291666666666667e+000, 3.356019611056138e-002, 1.622104159499496e-001, 9.787879653386729e-001,-1.570429987786458e+000, 2.999859497949654e+000,-1.266507233931078e-001, 2.294153954976367e-002,-1.534272204294140e-002, 4.510047303030187e-002, 0.000000000000000e+000, 0.000000000000000e+000,-6.938893903907228e-018
 2.300000000000000e+000, 2.551522643096595e-002, 1.623994877072925e-001, 9.774013092701821e-001,-1.569133891699746e+000, 2.998924875634095e+000,-1.250460287417345e-001, 2.218473435609692e-002,-1.647143705618534e-002, 4.422442391052208e-002,-1.387778780781446e-017, 1.110223024625157e-016, 3.469446951953614e-017
 2.308333333333333e+000, 1.738103384958555e-002, 1.626001752610590e-001, 9.759005360098186e-001,-1.567638615992631e+000, 2.998221935990300e+000,-1.233389428778531e-001, 2.123310349662750e-002,-1.765605740153605e-002, 4.338275025229890e-002, 0.000000000000000e+000, 3.330669073875470e-016, 2.775557561562891e-017
 2.316666666666666e+000, 9.154151403343747e-003, 1.628164171821492e-001, 9.742989638617804e-001,-1.565981481606226e+000, 2.997743998123335e+000,-1.215683403181722e-001, 2.011490884590911e-002,-1.886099049118185e-002, 4.258262214353514e-002,-1.387778780781446e-017,-3.330669073875470e-016,-2.428612866367530e-017
 2.325000000000000e+000, 8.293741870104010e-004, 1.630526524096399e-001, 9.726133414075596e-001,-1.564223794884055e+000, 2.997481270970353e+000,-1.197673398268493e-001, 1.886725202686029e-002,-2.001873361143013e-002, 4.183164469635618e-002,-2.775557561562891e-017, 0.000000000000000e+000,-3.816391647148975e-017
 2.333333333333333e+000,-7.601470878122615e-003, 1.633130655608621e-001, 9.708631379520081e-001,-1.562441444245649e+000, 2.997426413872395e+000,-1.179587739056478e-001, 1.753123954319366e-002,-2.103985113035587e-002, 4.113402403084408e-002, 8.326672684688674e-017,-1.110223024625157e-016, 1.387778780781446e-017
 2.341666666666666e+000,-1.615027626436810e-002, 1.636006441434549e-001, 9.690695076023749e-001,-1.560712307054786e+000, 2.997578682523626e+000,-1.161517846362989e-001, 1.614787739740372e-002,-2.182710352688166e-002, 4.048724004969737e-002, 6.938893903907227e-017, 0.000000000000000e+000, 1.387778780781445e-017
 2.350000000000000e+000,-2.483264365615824e-002, 1.639164593726130e-001, 9.672543296111985e-001,-1.559105296712703e+000, 2.997946004883163e+000,-1.143410985875510e-001, 1.475503020419256e-002,-2.228815405361838e-002, 3.988098153621534e-002, 4.163336342344335e-017, 1.110223024625156e-016, 1.387778780781445e-017
 2.358333333333333e+000,-3.366700245680621e-002, 1.642592650225010e-001, 9.654394157168428e-001,-1.557672314702517e+000, 2.998544238948416e+000,-1.125087976605341e-001, 1.338590210003206e-002,-2.234536206318532e-002, 3.929821929349302e-002, 0.000000000000000e+000,-3.330669073875468e-016,-1.734723475976807e-017
 2.366666666666667e+000,-4.267308858692688e-002, 1.646256803568334e-001, 9.636463546056513e-001,-1.556447515141220e+000, 2.999395784001504e+000,-1.106270825594504e-001, 1.206663340582502e-002,-2.193737438725599e-002, 3.871793068994962e-002, 0.000000000000000e+000, 2.220446049250313e-016, 2.428612866367529e-017
 2.375000000000000e+000,-5.186976469031424e-002, 1.650105280801733e-001, 9.618963626728105e-001,-1.555447823038220e+000, 3.000525820289801e+000,-1.086610472643752e-001, 1.081506562954302e-002,-2.102013651102333e-002, 3.811733125771678e-002, 4.163336342344335e-017, 0.000000000000000e+000, 1.040834085586084e-017
 2.383333333333333e+000,-6.127265381749251e-002, 1.654076511426504e-001, 9.602104702830197e-001,-1.554678015007123e+000, 3.001958748746131e+000,-1.065719846576663e-001, 9.639003137541092e-003,-1.956353575991799e-002, 3.747464737856509e-002,-1.387778780781445e-017, 0.000000000000000e+000, 1.734723475976807e-017
 2.391666666666667e+000,-7.089192637797973e-002, 1.658110330701272e-001, 9.586096248071349e-001,-1.554138054346840e+000, 3.003713848780778e+000,-1.043225397862582e-001, 8.536241327704209e-003,-1.754624758050445e-002, 3.677296223812004e-002, 1.387778780781445e-017, 0.000000000000000e+000, 4.857225732735058e-017
 2.400000000000000e+000,-8.073058518237360e-002, 1.662159512024822e-001, 9.571144167426838e-001,-1.553831114542239e+000, 3.005799601361724e+000,-1.018835078951557e-001, 7.497774665380646e-003,-1.494992527084259e-002, 3.600464488274640e-002,-1.387778780781445e-017, 2.220446049250313e-016, 6.938893903907227e-018
 2.408333333333333e+000,-9.078339481634812e-002, 1.666198950059720e-001, 9.557444125639747e-001,-1.553769740199204e+000, 3.008207924991160e+000,-9.924006065052238e-002, 6.512700936305858e-003,-1.175527799753575e-002, 3.517433265736696e-002, 5.551115123125783e-017, 0.000000000000000e+000, 6.938893903907228e-018
 2.416666666666667e+000,-1.010365186443351e-001, 1.670232031415171e-001, 9.545173722331518e-001,-1.553978922762058e+000, 3.010910974115055e+000,-9.639563224845960e-002, 5.571614833369737e-003,-7.941386578975031e-003, 3.429929995615240e-002,-1.387778780781445e-017, 2.220446049250313e-016, 3.469446951953613e-018
 2.425000000000000e+000,-1.114679061114720e-001, 1.674293498231685e-001, 9.534484880692042e-001,-1.554496531194540e+000, 3.013861357791968e+000,-9.337295749359864e-002, 4.667776350008912e-003,-3.487296370083644e-003, 3.340773311763035e-002,-1.387778780781445e-017,-1.110223024625156e-016,-1.734723475976807e-017
 2.433333333333333e+000,-1.220483382046112e-001, 1.678447023350205e-001, 9.525495969553611e-001,-1.555371192136360e+000, 3.016994586856229e+000,-9.021219137376457e-002, 3.797640783511252e-003, 1.624738853969480e-003, 3.253565321806378e-002,-2.775557561562891e-017, 0.000000000000000e+000, 3.122502256758253e-017
 2.441666666666666e+000,-1.327429676267914e-001, 1.682778029458491e-001, 9.518284306380493e-001,-1.556657332028099e+000, 3.020233083950485e+000,-8.696716809123783e-002, 2.961358138602241e-003, 7.403780043189675e-003, 3.172319546586614e-002,-5.551115123125782e-017, 0.000000000000000e+000, 0.000000000000000e+000
 2.450000000000000e+000,-1.435132837622104e-001, 1.687384286995524e-001, 9.512880811425272e-001,-1.558408376364775e+000, 3.023492009711238e+000,-8.370129081424205e-002, 2.162653144859253e-003, 1.384337094942110e-002, 3.101117430838013e-002, 2.775557561562891e-017,-1.110223024625157e-016, 1.734723475976807e-017
 2.458333333333333e+000,-1.543194802531410e-001, 1.692364845726809e-001, 9.509268122764329e-001,-1.560669882503619e+000, 3.026686651756786e+000,-8.048242248289972e-002, 1.407916523792276e-003, 2.091596800856291e-002, 3.043776034452680e-002, 1.387778780781445e-017,-1.110223024625156e-016, 3.122502256758252e-017
 2.466666666666666e+000,-1.651231101206345e-001, 1.697806809517878e-001, 9.507382842466896e-001,-1.563473306824595e+000, 3.029740710563635e+000,-7.737493281996155e-002, 7.045047698651508e-004, 2.856973485220062e-002, 3.003402410880019e-002, 0.000000000000000e+000,-1.110223024625156e-016,-1.387778780781445e-017
 2.475000000000000e+000,-1.758897671676125e-001, 1.703772285272120e-001, 9.507121584415322e-001,-1.566830078715607e+000, 3.032594843702698e+000,-7.442992146989713e-002, 5.821392532039509e-005, 3.672635016743087e-002, 2.981911537653096e-002, 1.387778780781445e-017,-2.220446049250313e-016, 1.734723475976807e-017
 2.483333333333333e+000,-1.865913804380112e-001, 1.710289204143122e-001, 9.508349166888727e-001,-1.570726184454105e+000, 3.035213894074272e+000,-7.167743615331723e-002,-5.290381176042003e-004, 4.527896630803321e-002, 2.979797748489712e-002, 0.000000000000000e+000, 3.330669073875469e-016,-3.469446951953614e-017
